_runtime,response_length/min,perf/max_memory_allocated_gb,critic/returns/max,timing_s/save_checkpoint,global_seqlen/max,val/generations,prompt_length/clip_ratio,prompt_length/min,critic/rewards/min,timing_per_token_ms/gen,difficulty/verification/unknown,difficulty/0_verification/unknown,difficulty/reward/unknown,difficulty/length/unknown,perf/mfu/actor,timing_per_token_ms/adv,critic/advantages/max,actor/lr,global_seqlen/balanced_min,critic/score/under_16k,critic/score/mean,val/openai/gsm8k/reward/unknown,val/openai/gsm8k/length/unknown,global_seqlen/min,perf/throughput,val/openai/gsm8k/test_score/unknown,actor/ppo_kl,steps/compute_matched_steps,val/openai/gsm8k/reward/mean,val/openai/gsm8k/1_length/mean,perf/total_num_tokens,steps/steps,val/openai/gsm8k/1_length/unknown,prompt_length/max,critic/score/min,actor/kl_loss,global_seqlen/balanced_max,_step,difficulty/zero_advantage_ratio/unknown,perf/max_memory_reserved_gb,timing_s/adv,critic/returns/min,critic/rewards/max,val/openai/gsm8k/test_score/,critic/score/under_4k,actor/pg_clipfrac,val/openai/gsm8k/length/mean,perf/time_per_step,global_seqlen/minmax_diff,timing_s/ref,response_length/clip_ratio,val/openai/gsm8k/0_length/unknown,difficulty/1_verification/unknown,timing_s/old_log_prob,timing_s/update_actor,actor/kl_coef,critic/score/max,perf/cpu_memory_used_gb,critic/returns/mean,timing_per_token_ms/update_actor,actor/pg_loss,response_length/max,timing_per_token_ms/ref,critic/rewards/mean,global_seqlen/mean,critic/score/under_8k,response_length/mean,_timestamp,critic/advantages/mean,val/openai/gsm8k/0_length/mean,actor/entropy,critic/score/under_2k,difficulty/1_length/unknown,difficulty/0_length/unknown,timing_s/gen,actor/grad_norm,prompt_length/mean,timing_s/testing,timing_s/step,actor/pg_clipfrac_lower,critic/advantages/min
6505.59740467,189.0,130.5831093788147,2.4748666286468506,,350999.0,,0.0,53.0,0.0,0.1020110883526295,1.423828125,4.486486486486487,0.927734375,598.763671875,0.0,0.0003367860221823854,2.4748666286468506,1e-06,350999.0,0.927734375,0.927734375,,,350999.0,6284.6173923985425,,0.00022748966939220935,35083502.0,,,350999.0,98.0,,131.0,0.0,0.12268097698688507,350999.0,98,0.765625,156.904296875,0.11821155699999508,-2.4748666286468506,1.0,,0.927734375,0.0005418112243363714,,55.85049623299983,0.0,4.436304875000133,0.08984375,,1.1852631578947368,4.228962647000117,15.770631130000766,0.001,1.0,36.1014518737793,-0.00928469467908144,0.044930701027640435,0.009386293407853531,1024.0,0.012639081236699058,0.927734375,350999.0,0.927734375,598.763671875,1780515936.2466185,-0.00928469467908144,,0.07895302966884944,0.927734375,579.9621052631579,840.1351351351351,31.273233323000568,0.4719782769680023,86.78125,,55.85049623299983,0.0,-2.4748666286468506
6871.26758896,212.0,130.5831093788147,1.20761239528656,,338742.0,,0.0,56.0,0.0,0.10512182786253048,1.109375,2.464788732394366,0.861328125,577.40234375,0.0,0.0003455909807455544,1.20761239528656,1e-06,338742.0,0.861328125,0.861328125,,,338742.0,6218.356080899459,,0.0001599949279228564,35390069.0,,,338742.0,99.0,,148.0,0.0,0.09792464971542358,338742.0,99,0.84375,156.904296875,0.11706617999971058,-2.4748666286468506,1.0,,0.861328125,0.0005182985253420404,,54.474525999000434,0.0,4.2834259479996035,0.07421875,,0.891156462585034,4.095397166000112,14.878765311999814,0.001,1.0,36.100284576416016,-0.01900600828230381,0.04392359173648326,0.01898225803266872,1024.0,0.012645098476125202,0.861328125,338742.0,0.861328125,577.40234375,1780515990.8432798,-0.01900600828230381,,0.0731933970342983,0.861328125,530.0226757369614,871.6901408450705,31.077165970999886,0.4294889271259308,84.203125,,54.474525999000434,0.0,-2.4748666286468506
6976.994388131,141.0,130.5831093788147,1.6201815605163574,49.732673401000284,342360.0,"{'artifact_path': 'wandb-client-artifact://hd3u8bkkutnzklqf6kxn0j4jftx4nau5tv6mgmpg4x1pp1we1w39w25wspk2phiag4xy8kijhahof8iquw50kdu2v1v36us54hdrdtxicxkcg8878smqcdzj4bjr2viv/val/generations.table.json', '_latest_artifact_path': 'wandb-client-artifact://p98bw8fdcncu1n8k2ip4aqygubd5gjqumnf0ith6wtumchz806sy2crlb32unkx3n1y81oxzq0hnj298wa59nze9pnryaoaqxv4w6x4xk4gne2is0uwkvv4xzkwpwfps:latest/val/generations.table.json', 'ncols': 10, 'path': 'media/table/val/generations_99_e736fa2662f31aef5c31.table.json', 'size': 18041, 'log_mode': 'IMMUTABLE', '_type': 'table-file', 'sha256': 'e736fa2662f31aef5c316adf722bebad91f5475789e31f48b7b607fb5eaa72f6', 'nrows': 2}",0.0,48.0,0.0,0.1060866529568245,1.470703125,3.0161290322580645,0.87890625,583.0,0.0,0.00033495723215500983,1.6201815605163574,1e-06,342360.0,0.87890625,0.87890625,0.8432524639878696,642.0945792266868,342360.0,823.9314628918723,0.8432524639878696,0.00018713896596719596,35685699.0,0.8432524639878696,595.6230613621038,342360.0,100.0,595.6230613621038,201.0,0.0,0.11144375801086426,342360.0,100,0.8125,156.904296875,0.11467595800058916,-2.4748666286468506,1.0,0.8432524639878696,0.87890625,0.0007567334316924891,642.0945792266868,415.51999822699963,0.0,4.293089779999718,0.06640625,892.0967351874244,1.2577777777777779,4.102061599000081,15.082051702000172,0.001,1.0,36.167381286621094,-0.005963735748082399,0.04405319459633185,0.0056920108829878946,1024.0,0.012539694415234602,0.87890625,342360.0,0.87890625,583.0,1780516406.4920266,-0.005963735748082399,892.0967351874244,0.08054735985669223,0.87890625,552.9666666666667,800.983870967742,31.666441561000283,0.4693272113800049,85.671875,310.50548960299966,415.51999822699963,0.0,-2.4748666286468506
7033.076619297,169.0,130.5831093788147,2.4748666286468506,,355778.0,,0.0,52.0,0.0,0.09951055253034599,1.59765625,5.161290322580645,0.87890625,607.23828125,0.0,0.0003321716969586718,2.4748666286468506,1e-06,355778.0,0.87890625,0.87890625,,,355778.0,6424.286647782066,,4.87839656473269e-05,35984195.0,,,355778.0,101.0,,170.0,0.0,0.12859009206295013,355778.0,101,0.875,156.904296875,0.11817938200056233,-1.6201815605163574,1.0,,0.87890625,0.00031855451284766036,,55.38015650699981,0.0,4.473757599999772,0.099609375,,1.1066666666666667,4.241279165999913,15.583676498999921,0.001,1.0,36.324073791503906,-0.011157148517668247,0.04380168672318109,0.011243499009414454,1024.0,0.012574576280713736,0.87890625,355778.0,0.87890625,607.23828125,1780516462.2403033,-0.011157148517668247,,0.08307193154874055,0.87890625,562.5666666666667,931.4677419354839,30.93842784499975,0.2956903874874115,87.640625,,55.38015650699981,0.0,-1.6201815605163574
7090.74617309,160.0,130.5831093788147,1.6201815605163574,,357456.0,,0.0,53.0,0.0,0.09961892395851928,1.525390625,3.611940298507463,0.869140625,612.484375,0.0,0.0003407854980763566,1.6201815605163574,1e-06,357456.0,0.869140625,0.869140625,,,357456.0,6389.4083001969575,,6.019881160765098e-05,36295101.0,,,357456.0,102.0,,168.0,0.0,0.11332230269908905,357456.0,102,0.828125,156.904296875,0.12181582100038213,-2.4748666286468506,1.0,,0.869140625,0.0002912969374103175,,55.94508649399995,0.0,4.516748766000092,0.080078125,,1.2112359550561798,4.313303578000159,15.729754430999492,0.001,1.0,36.23686218261719,-0.01564645580947399,0.044004729060358454,0.015912080691619354,1024.0,0.012635817460051284,0.869140625,357456.0,0.869140625,612.484375,1780516518.3225753,-0.01564645580947399,,0.08292480050162836,0.869140625,577.4449438202247,845.2089552238806,31.23969760199998,0.3446304202079773,85.671875,,55.94508649399995,0.0,-2.4748666286468506
7148.507625585,218.0,130.5831093788147,2.4748666286468506,,364173.0,,0.0,56.0,0.0,0.10055724943452152,1.521484375,4.159420289855072,0.865234375,622.572265625,0.0,0.0003371853816731456,2.4748666286468506,1e-06,364173.0,0.865234375,0.865234375,,,364173.0,6328.857823425553,,0.00014773850428658383,36608693.0,,,364173.0,103.0,,191.0,0.0,0.10023554414510727,364173.0,103,0.84375,156.904296875,0.12279381200005446,-2.4748666286468506,1.0,,0.865234375,0.0008827124062615136,,57.54166236000037,0.0,4.587725106000107,0.115234375,,1.110609480812641,4.71095671600051,16.045565444000204,0.001,1.0,36.158409118652344,-0.009854885749518871,0.044060283008350985,0.009857465648868432,1024.0,0.012597653055004373,0.865234375,364173.0,0.865234375,622.572265625,1780516575.9919827,-0.009854885749518871,,0.08353836337725322,0.865234375,577.4672686230248,912.1594202898551,32.053327157999774,0.5175508856773376,88.703125,,57.54166236000037,3.088249892850096e-06,-2.4748666286468506
7205.828097988,210.0,130.5831093788147,2.4748666286468506,,363756.0,,0.0,47.0,0.0,0.10195534794908274,1.5234375,5.05,0.8828125,622.0546875,0.0,0.0003282496756057646,2.4748666286468506,1e-06,363756.0,0.8828125,0.8828125,,,363756.0,6311.408223813155,,0.00020315405218634228,36927450.0,,,363756.0,104.0,,184.0,0.0,0.11167078465223312,363756.0,104,0.828125,156.904296875,0.11940278899965051,-2.4748666286468506,1.0,,0.8828125,0.0007974083817553828,,57.63468105700031,0.0,4.581715421999434,0.08984375,,1.0553097345132743,4.419203196000126,16.019836055999804,0.001,1.0,36.16930389404297,0.00010626384755596519,0.04404005997426792,-0.000114213351322257,1024.0,0.012595573466827856,0.8828125,363756.0,0.8828125,622.0546875,1780516633.7533436,0.00010626384755596519,,0.08374538143043933,0.8828125,582.6814159292036,918.6666666666666,32.47196267899926,0.5729836225509644,88.40625,,57.63468105700031,6.210111124623243e-06,-2.4748666286468506
7262.986494893,296.0,130.5831093788147,2.4748666286468506,,363693.0,,0.0,50.0,0.0,0.10002848785321432,1.3359375,3.310344827586207,0.88671875,621.869140625,0.0,0.00033484676361626855,2.4748666286468506,1e-06,363693.0,0.88671875,0.88671875,,,363693.0,6359.028271954377,,1.137277254399479e-05,37245942.0,,,363693.0,105.0,,162.0,0.0,0.11728854477405548,363693.0,105,0.859375,156.904296875,0.12178142399989156,-2.4748666286468506,1.0,,0.88671875,0.000468023425049108,,57.19317236000006,0.0,4.572145947000536,0.08203125,,1.0837004405286343,4.655677356000524,15.972673227000087,0.001,1.0,36.111061096191406,-0.0015477141132578254,0.04391801114401456,0.0016320632547949967,1024.0,0.012571443351949407,0.88671875,363693.0,0.88671875,621.869140625,1780516691.0737762,-0.0015477141132578254,,0.08539061896179033,0.88671875,593.693832599119,842.4137931034483,31.84877044699988,0.36632537841796875,88.46875,,57.19317236000006,6.256089798863167e-06,-2.4748666286468506
7321.389246065,218.0,130.5831093788147,2.4748666286468506,,357447.0,,0.0,51.0,0.0,0.10262920119570339,1.25390625,2.9864864864864864,0.85546875,615.810546875,0.0,0.0003345102462755401,2.4748666286468506,1e-06,357447.0,0.85546875,0.85546875,,,357447.0,6268.88042345096,,-6.951596123658616e-05,37564339.0,,,357447.0,106.0,,139.0,0.0,0.11579611152410507,357447.0,106,0.8125,156.904296875,0.11956968400045298,-2.4748666286468506,1.0,,0.85546875,0.0004029666078681855,,57.019272319000265,0.0,4.497059514000284,0.078125,,0.9611872146118722,4.261719537000317,15.760815524999998,0.001,1.0,36.115230560302734,-0.009816779755055904,0.044092734097642444,0.009623286645839235,1024.0,0.012581052614794037,0.85546875,357447.0,0.85546875,615.810546875,1780516748.2323017,-0.009816779755055904,,0.07983684539794922,0.85546875,581.2648401826484,820.2837837837837,32.3584739909993,0.46608060598373413,82.328125,,57.019272319000265,3.208964620210716e-06,-2.4748666286468506
7377.058399818,232.0,130.5831093788147,2.4748666286468506,,373739.0,,0.0,49.0,0.0,0.0985340217967194,1.564453125,5.372549019607843,0.900390625,646.599609375,0.0,0.00032799995718956826,2.4748666286468506,1e-06,373739.0,0.900390625,0.900390625,,,373739.0,6413.630951215259,,5.8490398108309215e-05,37879634.0,,,373739.0,107.0,,145.0,0.0,0.09391190111637115,373739.0,107,0.828125,156.904296875,0.12258637600007205,-2.4748666286468506,1.0,,0.900390625,0.0005322409609410291,,58.27260764500079,0.0,4.691387888999998,0.1171875,,1.143167028199566,4.470706436,16.34491022200018,0.001,1.0,36.11716842651367,0.0015058167045935988,0.04373348840233473,-0.001260808154862995,1024.0,0.012552577839080209,0.900390625,373739.0,0.900390625,646.599609375,1780516806.6350663,0.0015058167045935988,,0.08314612600952387,0.900390625,613.2668112798265,947.9019607843137,32.62057472200013,0.3858189880847931,83.359375,,58.27260764500079,3.0527265456233485e-06,-2.4748666286468506
7436.506999132,220.0,130.5831093788147,2.4748666286468506,,346859.0,,0.0,56.0,0.0,0.10534006891433871,1.173828125,2.7916666666666665,0.953125,588.224609375,0.0,0.0003316655845728162,2.4748666286468506,1e-06,346859.0,0.953125,0.953125,,,346859.0,6244.598076843099,,7.672552039201202e-05,38210693.0,,,346859.0,108.0,,175.0,0.0,0.09817896783351898,346859.0,108,0.859375,156.904296875,0.11504119299934246,-2.4748666286468506,1.0,,0.953125,0.0003117647928857795,,55.54544835900015,0.0,4.387449103999643,0.060546875,,1.0942622950819672,4.158609549000175,15.135863935000089,0.001,1.0,36.21100616455078,-0.0011551679344847798,0.04363693585866329,0.001135482219979167,1024.0,0.012649085374747788,0.953125,346859.0,0.953125,588.224609375,1780516862.3044145,-0.0011551679344847798,,0.07830465415661986,0.953125,580.5245901639345,744.7916666666666,31.725373895000303,0.3973744809627533,89.234375,,55.54544835900015,0.0,-2.4748666286468506
7493.660700506,190.0,130.5831093788147,2.4748666286468506,,382684.0,,0.0,45.0,0.0,0.09692749023181034,1.552734375,3.0,0.865234375,660.2265625,0.0,0.00031849913244366907,2.4748666286468506,1e-06,382684.0,0.865234375,0.865234375,,,382684.0,6451.392873127481,,0.0001481324917403981,38511864.0,,,382684.0,109.0,,146.0,0.0,0.10681680589914322,382684.0,109,0.75,156.904296875,0.12188452200007305,-2.4748666286468506,1.0,,0.865234375,0.00033650764438789335,,59.31804302199998,0.0,4.822504759999902,0.125,,1.327313769751693,4.646408560999589,16.94036440200034,0.001,1.0,36.241329193115234,-0.013253625482320786,0.04426723981666425,0.01364699361845851,1024.0,0.012601793542452524,0.865234375,382684.0,0.865234375,660.2265625,1780516921.7527707,-0.013253625482320786,,0.08574742138385773,0.865234375,626.7200902934537,875.3478260869565,32.76498108800024,0.3306310176849365,87.203125,,59.31804302199998,0.0,-2.4748666286468506
7552.262226375,249.0,130.5831093788147,2.4748666286468506,,362931.0,,0.0,52.0,0.0,0.09921293139956745,1.357421875,3.2916666666666665,0.90625,622.974609375,0.0,0.0003305155938735409,2.4748666286468506,1e-06,362931.0,0.90625,0.90625,,,362931.0,6365.569213208493,,0.00014612536157410577,38849900.0,,,362931.0,110.0,,166.0,0.0,0.0994177833199501,362931.0,110,0.796875,156.904296875,0.11995435500011808,-2.4748666286468506,1.0,,0.90625,0.0010855686091615455,,57.0146970120004,0.0,4.569447142999707,0.0859375,,1.1573275862068966,4.672930816999724,15.984429090999583,0.001,1.0,36.15517807006836,-0.010745045728981495,0.044042611656208985,0.010813010765401565,1024.0,0.01259040187528678,0.90625,362931.0,0.90625,622.974609375,1780516978.9064488,-0.010745045728981495,,0.0816777782595676,0.90625,603.5409482758621,810.8333333333334,31.645254238000234,0.5528436899185181,85.875,,57.0146970120004,3.1745224512870545e-06,-2.4748666286468506
7611.674587652,264.0,130.5831093788147,2.4748666286468506,,374619.0,,0.0,52.0,0.0,0.09836379006461111,1.4375,6.214285714285714,0.9453125,647.818359375,0.0,0.0003208666458465841,2.4748666286468506,1e-06,374619.0,0.9453125,0.9453125,,,374619.0,6406.696517210319,,0.00023455266273231246,39168863.0,,,374619.0,111.0,,148.0,0.0,0.09939094632863998,374619.0,111,0.875,156.904296875,0.12020274200040149,-2.4748666286468506,1.0,,0.9453125,0.0007128821634978522,,58.473036610000236,0.0,4.715769297999941,0.111328125,,1.1611570247933884,4.464641976999701,16.524617743999443,0.001,1.0,36.11736297607422,-0.005180162377655506,0.04411046354829692,0.005197543689670662,1024.0,0.012588174379836423,0.9453125,374619.0,0.9453125,647.818359375,1780517037.5079195,-0.005180162377655506,,0.08194576731572549,0.9453125,629.4958677685951,964.5357142857143,32.62559698000041,0.3635798692703247,83.859375,,58.473036610000236,0.0,-2.4748666286468506
7669.997372677,241.0,130.5831093788147,2.4748666286468506,,383474.0,,0.0,55.0,0.0,0.09540800700834542,1.54296875,3.7096774193548385,0.87890625,665.22265625,0.0,0.00032205356556074823,2.4748666286468506,1e-06,383474.0,0.87890625,0.87890625,,,383474.0,6468.455103342292,,0.00017531155298892523,39500546.0,,,383474.0,112.0,,156.0,0.0,0.0896889790892601,383474.0,112,0.875,156.904296875,0.12349916899984237,-1.6201815605163574,1.0,,0.87890625,0.0005482343403855339,,59.28370744999938,0.0,4.822906143000182,0.158203125,,1.2444444444444445,4.655300438999802,17.16503391599963,0.001,1.0,36.17390441894531,-0.005425961688160896,0.04476192366627106,0.005490221432410181,1024.0,0.012576879118271857,0.87890625,383474.0,0.87890625,665.22265625,1780517096.9205718,-0.005425961688160896,,0.08699869023015101,0.87890625,640.4511111111111,845.016129032258,32.4953947390004,0.3404925465583801,83.75,,59.28370744999938,0.0,-1.6201815605163574
7728.693324419,285.0,130.5831093788147,2.4748666286468506,,375010.0,,0.0,56.0,0.0,0.09651210912329834,1.283203125,4.372093023255814,0.916015625,645.75390625,0.0,0.00032384356950520665,2.4748666286468506,1e-06,375010.0,0.916015625,0.916015625,,,375010.0,6444.420921804975,,-3.389000433647501e-05,39841140.0,,,375010.0,113.0,,148.0,0.0,0.11338566243648529,375010.0,113,0.921875,156.904296875,0.12144457700014755,-2.4748666286468506,1.0,,0.916015625,0.0005027901352150366,,58.19141929899979,0.0,5.080378329000268,0.1015625,,1.0,4.49601768499997,16.56185173799986,0.001,1.0,36.15823745727539,-0.006579309236258268,0.04416376026772582,0.006606322048204068,1024.0,0.013547314282286522,0.916015625,375010.0,0.916015625,645.75390625,1780517155.2433653,-0.006579309236258268,,0.08283537812530994,0.916015625,616.138592750533,968.7674418604652,31.909412590999636,0.34701934456825256,86.6875,,58.19141929899979,0.0,-2.4748666286468506
7788.658988042,234.0,130.5831093788147,2.4748666286468506,,379712.0,,0.0,54.0,0.0,0.09661096861237498,1.552734375,4.456521739130435,0.91015625,656.359375,0.0,0.00032114587898139613,2.4748666286468506,1e-06,379712.0,0.91015625,0.91015625,,,379712.0,6484.848134452793,,0.0001796909591575968,40171766.0,,,379712.0,114.0,,133.0,0.0,0.12095300108194351,379712.0,114,0.8125,156.904296875,0.12194294399978389,-2.4748666286468506,1.0,,0.91015625,0.0004664131429308327,,58.55372279000039,0.0,4.770399027000167,0.111328125,,1.2660944206008584,4.548518451999371,16.623295887000495,0.001,1.0,36.11827850341797,6.042003587936051e-05,0.04377869513473499,2.709225130577882e-05,1024.0,0.012563203235610587,0.91015625,379712.0,0.91015625,656.359375,1780517213.9393206,6.042003587936051e-05,,0.0888265014315645,0.91015625,639.4291845493563,827.8695652173913,32.466695668000284,0.39514026045799255,85.265625,,58.55372279000039,2.9295273028158895e-06,-2.4748666286468506
7846.039619972,288.0,130.5831093788147,0.935412585735321,,395131.0,,0.0,57.0,0.0,0.09244602505985444,1.4921875,3.7045454545454546,0.9140625,682.818359375,0.0,0.0003109018730496372,0.935412585735321,1e-06,395131.0,0.9140625,0.9140625,,,395131.0,6603.953554702988,,0.00015536883831373415,40507822.0,,,395131.0,115.0,,188.0,0.0,0.10235811024904251,395131.0,115,0.859375,156.904296875,0.12284696799997619,-2.4748666286468506,1.0,,0.9140625,0.0004006744606886059,,59.83249226800035,0.0,5.257020987000033,0.11328125,,1.2841880341880343,4.7253155289999995,17.383679896000103,0.001,1.0,36.21305847167969,-0.005553944502025843,0.043994725536594455,0.006001748703420162,1024.0,0.01330450151215681,0.9140625,395131.0,0.9140625,682.818359375,1780517273.905012,-0.005553944502025843,,0.08524360090494155,0.9140625,669.9252136752136,819.9545454545455,32.319407699000294,0.3748434782028198,88.921875,,59.83249226800035,0.0,-2.4748666286468506
7904.004909641,240.0,130.5831093788147,2.4748666286468506,,368815.0,,0.0,47.0,0.0,0.09736358915816054,1.564453125,5.215686274509804,0.900390625,636.279296875,0.0,0.00032643637596131,2.4748666286468506,1e-06,368815.0,0.900390625,0.900390625,,,368815.0,6443.585375420057,,4.6646123001150755e-05,40857425.0,,,368815.0,116.0,,180.0,0.0,0.1139882355928421,368815.0,116,0.875,156.904296875,0.12039463200017053,-2.4748666286468506,1.0,,0.900390625,0.0007521583706282241,,57.237543776000166,0.0,4.687423330999991,0.107421875,,1.1605206073752712,4.47890439099956,16.209729653999602,0.001,1.0,36.119384765625,-0.004054981283843517,0.04395084162520397,0.004079370172289403,1024.0,0.012709416186977187,0.900390625,368815.0,0.900390625,636.279296875,1780517331.2856374,-0.004054981283843517,,0.08894286790619725,0.900390625,601.5488069414316,950.2156862745098,31.718623257999752,0.36816859245300293,84.0625,,57.237543776000166,6.25388328563017e-06,-2.4748666286468506
7961.704967995,271.0,130.5831093788147,2.4748666286468506,,376485.0,,0.0,54.0,0.0,0.09478984268474336,1.486328125,4.540983606557377,0.880859375,651.744140625,0.0,0.0003271425607925756,2.4748666286468506,1e-06,376485.0,0.880859375,0.880859375,,,376485.0,6510.12763731556,,0.0001307667497106498,41183200.0,,,376485.0,117.0,,141.0,0.0,0.11107473820447922,376485.0,117,0.828125,156.904296875,0.12316426699999283,-1.6201815605163574,1.0,,0.880859375,0.0009016122373092609,,57.83066338699973,0.0,4.701680774999659,0.1015625,,1.0731707317073171,4.518201617000159,16.834424463999312,0.001,1.0,36.11428451538086,-0.007825150154531002,0.04471472824680747,0.007831019881753795,1024.0,0.012488361488504612,0.880859375,376485.0,0.880859375,651.744140625,1780517389.2505116,-0.007825150154531002,,0.08631640424331029,0.880859375,617.5654101995566,904.4426229508197,31.630706975000066,0.43917563557624817,83.578125,,57.83066338699973,0.0,-1.6201815605163574
8022.432962897,229.0,130.5831093788147,1.6201815605163574,,374663.0,,0.0,48.0,0.0,0.09611614538267767,1.498046875,3.4523809523809526,0.91796875,647.294921875,0.0,0.0003259722817574223,1.6201815605163574,1e-06,374663.0,0.91796875,0.91796875,,,374663.0,6507.825327732969,,7.169641095139883e-05,41516893.0,,,374663.0,118.0,,138.0,0.0,0.12830914556980133,374663.0,118,0.828125,156.904296875,0.12212975300008111,-2.4748666286468506,1.0,,0.91796875,0.00023851371983967155,,57.57115182599955,0.0,4.700381869000012,0.123046875,,1.323404255319149,4.47712143499939,16.39443373799986,0.001,1.0,36.11365509033203,-0.0075417086482048035,0.043757813656538976,0.007698525715133418,1024.0,0.01254562598655328,0.91796875,374663.0,0.91796875,647.294921875,1780517446.9510598,-0.0075417086482048035,,0.08861644404089969,0.91796875,628.5510638297873,857.047619047619,31.85433232200012,0.3113501965999603,84.46875,,57.57115182599955,0.0,-2.4748666286468506
8080.336588724,228.0,130.5831093788147,2.4748666286468506,,399790.0,,0.0,55.0,0.0,0.09198818579896655,1.72265625,4.078125,0.875,691.93359375,0.0,0.0003098916756292695,2.4748666286468506,1e-06,399790.0,0.875,0.875,,,399790.0,6599.299036322139,,0.00010290524187439587,41848308.0,,,399790.0,119.0,,154.0,0.0,0.11111126840114594,399790.0,119,0.8125,156.904296875,0.12389159299982566,-2.4748666286468506,1.0,,0.875,0.0009171107197359491,,60.58067649300028,0.0,5.047141711000222,0.1328125,,1.3861607142857142,4.83828678700047,17.95984716000021,0.001,1.0,36.21376419067383,-0.011491971090435982,0.04492320258135573,0.011692307996921815,1024.0,0.012624482130619131,0.875,399790.0,0.875,691.93359375,1780517507.6789355,-0.011491971090435982,,0.08835486265329215,0.875,658.15625,928.375,32.58865458299988,0.44962966442108154,88.90625,,60.58067649300028,0.0,-2.4748666286468506
8138.48317352,225.0,130.5831093788147,2.4748666286468506,,375733.0,,0.0,53.0,0.0,0.0956735668599141,1.62109375,4.442622950819672,0.880859375,647.181640625,0.0,0.00032967376301882396,2.4748666286468506,1e-06,375733.0,0.880859375,0.880859375,,,375733.0,6503.763103048215,,-1.4027353245182894e-05,42202578.0,,,375733.0,120.0,,135.0,0.0,0.11059067398309708,375733.0,120,0.875,156.904296875,0.12386931200035178,-2.4748666286468506,1.0,,0.880859375,0.000515427668991227,,57.77163067699985,0.0,5.0031507339999735,0.10546875,,1.2394678492239468,4.463759758999913,16.455563931000142,0.001,1.0,36.11552429199219,-0.004180532414466143,0.04379589743514715,0.004160382280436655,1024.0,0.013315707521032151,0.880859375,375733.0,0.880859375,647.181640625,1780517565.582554,-0.004180532414466143,,0.09267932424942653,0.880859375,609.150776053215,928.360655737705,31.702106094000555,0.41426488757133484,86.671875,,57.77163067699985,0.0,-2.4748666286468506
8200.238342613,276.0,130.5831093788147,2.4748666286468506,,379714.0,,0.0,46.0,0.0,0.09431164475345168,1.56640625,4.092592592592593,0.89453125,659.17578125,0.0,0.00032134939454605405,2.4748666286468506,1e-06,379714.0,0.89453125,0.89453125,,,379714.0,6545.621876366237,,6.852568215739059e-05,42533935.0,,,379714.0,121.0,,163.0,0.0,0.12045346945524216,379714.0,121,0.84375,156.904296875,0.12202086400066037,-2.4748666286468506,1.0,,0.89453125,0.00042500394192757085,,58.01037810799971,0.0,4.779869105000216,0.130859375,,1.2685589519650655,4.537383317000604,16.718486064999524,0.001,1.0,36.154659271240234,-0.00962077733129263,0.04402915369198798,0.009605998755432665,1024.0,0.012588077092233144,0.89453125,379714.0,0.89453125,659.17578125,1780517623.7289855,-0.00962077733129263,,0.08741385738054912,0.89453125,627.6397379912664,926.6481481481482,31.829991481000434,0.38992637395858765,82.453125,,58.01037810799971,2.9458900219954862e-06,-2.4748666286468506
8258.638939808,266.0,130.5831093788147,1.20761239528656,,411074.0,,0.0,56.0,0.0,0.09151499132682557,1.796875,3.923076923076923,0.873046875,710.25390625,0.0,0.00030661032076964334,1.20761239528656,1e-06,411074.0,0.873046875,0.873046875,,,411074.0,6672.986033388451,,0.00010353357115360058,42871433.0,,,411074.0,122.0,,164.0,0.0,0.11462894827127457,411074.0,122,0.796875,156.904296875,0.12603953100006038,-2.4748666286468506,1.0,,0.873046875,0.0005774353899491521,,61.60270648599908,0.0,5.181265684999744,0.1875,,1.487695749440716,4.941959505998966,18.051699827999983,0.001,1.0,36.21532440185547,-0.003044860204681754,0.04391350420605532,0.0030362471006810665,1024.0,0.01260421647927075,0.873046875,411074.0,0.873046875,710.25390625,1780517685.4841967,-0.003044860204681754,,0.09286130878787774,0.873046875,677.4183445190157,936.0615384615385,33.27942659600012,0.4512043595314026,92.625,,61.60270648599908,2.7802181228672944e-06,-2.4748666286468506
8316.630181453,250.0,130.5831093788147,2.4748666286468506,,376171.0,,0.0,47.0,0.0,0.09584415580491057,1.55859375,4.445945945945946,0.85546875,651.505859375,0.0,0.00031880250737174724,2.4748666286468506,1e-06,376171.0,0.85546875,0.85546875,,,376171.0,6455.389300826874,,8.427219807553381e-05,43235083.0,,,376171.0,123.0,,161.0,0.0,0.09906670451164246,376171.0,123,0.84375,156.904296875,0.11992425800053752,-2.4748666286468506,1.0,,0.85546875,0.0007018558117124485,,58.272395740999855,0.0,4.70233818899942,0.130859375,,1.0707762557077625,4.487426247000258,16.96984396699918,0.001,1.0,36.21713638305664,-0.003719919128343463,0.045112047358778794,0.0036675904145037443,1024.0,0.012500533504707752,0.85546875,376171.0,0.85546875,651.505859375,1780517743.8849633,-0.003719919128343463,,0.0923427560677131,0.85546875,605.4292237442922,924.2297297297297,31.970830895999825,0.3931621313095093,83.203125,,58.272395740999855,3.0563093484185324e-06,-2.4748666286468506
