problem_idx,ground_truth,n_samples,n_correct,accuracy
1103,90,32,30,0.9375
1104,24,32,32,1.0
1105,40,32,2,0.0625
1106,5,32,32,1.0
1107,360,32,32,1.0
1108,38,32,31,0.96875
1109,3,32,32,1.0
1110,60,32,23,0.71875
1111,157,32,32,1.0
1112,5,32,32,1.0
1113,-3,32,29,0.90625
1114,8,32,32,1.0
1115,5,32,23,0.71875
1116,60,32,32,1.0
1117,9,32,32,1.0
1118,5,32,18,0.5625
1119,18,32,27,0.84375
1120,560,32,20,0.625
1121,35,32,32,1.0
1122,18,32,3,0.09375
1123,105,32,32,1.0
1124,64,32,12,0.375
1125,90,32,29,0.90625
1126,50,32,32,1.0
1127,750,32,31,0.96875
1128,9,32,32,1.0
1129,8,32,27,0.84375
1130,25,32,31,0.96875
1131,96,32,32,1.0
1132,45000,32,28,0.875
1133,50,32,29,0.90625
1134,7,32,17,0.53125
1135,32,32,32,1.0
1136,26,32,31,0.96875
1137,68,32,1,0.03125
1138,700,32,29,0.90625
1139,1,32,21,0.65625
1140,27,32,1,0.03125
1141,20,32,31,0.96875
1142,9,32,32,1.0
1143,300,32,32,1.0
1144,34,32,32,1.0
1145,291,32,3,0.09375
1146,16,32,14,0.4375
1147,22,32,30,0.9375
1148,9,32,32,1.0
1149,93,32,32,1.0
1150,21,32,32,1.0
1151,50,32,32,1.0
1152,12,32,32,1.0
1153,20,32,32,1.0
1154,30,32,32,1.0
1155,13,32,32,1.0
1156,120,32,32,1.0
1157,3,32,29,0.90625
1158,7300,32,19,0.59375
1159,50,32,31,0.96875
1160,1125,32,28,0.875
1161,170,32,0,0.0
1162,3,32,32,1.0
1163,12,32,31,0.96875
1164,9,32,26,0.8125
1165,1248,32,15,0.46875
1166,2350,32,22,0.6875
1167,120,32,32,1.0
1168,20,32,32,1.0
1169,2,32,30,0.9375
1170,2,32,23,0.71875
1171,3160,32,32,1.0
1172,93,32,32,1.0
1173,10,32,14,0.4375
1174,240,32,9,0.28125
1175,16,32,20,0.625
1176,2,32,5,0.15625
1177,17,32,32,1.0
1178,17,32,32,1.0
1179,50,32,1,0.03125
1180,5600,32,26,0.8125
1181,20,32,11,0.34375
1182,1800,32,24,0.75
1183,11,32,3,0.09375
1184,306,32,32,1.0
1185,6,32,28,0.875
1186,19,32,30,0.9375
1187,5,32,12,0.375
1188,24,32,11,0.34375
1189,6,32,32,1.0
1190,19,32,0,0.0
1191,100,32,32,1.0
1192,280,32,26,0.8125
1193,9,32,32,1.0
1194,1200,32,32,1.0
1195,320,32,7,0.21875
1196,75,32,32,1.0
1197,2400,32,32,1.0
1198,140,32,28,0.875
1199,2,32,4,0.125
1200,8,32,32,1.0
1201,42,32,27,0.84375
1202,19,32,18,0.5625
1203,240,32,22,0.6875
1204,168,32,32,1.0
1205,4,32,32,1.0
1206,40000,32,5,0.15625
1207,64,32,32,1.0
1208,27,32,31,0.96875
1209,29,32,32,1.0
1210,288,32,32,1.0
1211,448,32,32,1.0
1212,150,32,31,0.96875
1213,31,32,30,0.9375
1214,5,32,13,0.40625
1215,36,32,25,0.78125
1216,20,32,9,0.28125
1217,75,32,4,0.125
1218,225,32,21,0.65625
1219,100,32,31,0.96875
1220,32,32,32,1.0
1221,10,32,32,1.0
1222,350,32,32,1.0
1223,8,32,32,1.0
1224,5,32,31,0.96875
1225,3,32,32,1.0
1226,90,32,4,0.125
1227,66,32,0,0.0
1228,31,32,32,1.0
1229,36,32,32,1.0
1230,440,32,31,0.96875
1231,70,32,32,1.0
1232,15,32,32,1.0
1233,81,32,32,1.0
1234,12,32,29,0.90625
1235,60,32,32,1.0
1236,84,32,31,0.96875
1237,78,32,31,0.96875
1238,520,32,31,0.96875
1239,50,32,12,0.375
1240,2,32,9,0.28125
1241,8,32,31,0.96875
1242,20,32,32,1.0
1243,50,32,32,1.0
1244,35,32,26,0.8125
1245,96,32,32,1.0
1246,3360,32,31,0.96875
1247,7,32,19,0.59375
1248,750,32,10,0.3125
1249,56,32,21,0.65625
1250,22,32,32,1.0
1251,30,32,21,0.65625
1252,70,32,31,0.96875
1253,120,32,30,0.9375
1254,30,32,32,1.0
1255,12,32,31,0.96875
1256,15,32,32,1.0
1257,14,32,32,1.0
1258,60,32,1,0.03125
1259,7200,32,32,1.0
1260,5,32,32,1.0
1261,235,32,27,0.84375
1262,12,32,31,0.96875
1263,500,32,25,0.78125
1264,210,32,1,0.03125
1265,36,32,16,0.5
1266,147,32,30,0.9375
1267,40,32,32,1.0
1268,20,32,32,1.0
1269,54,32,23,0.71875
1270,3528,32,31,0.96875
1271,43,32,32,1.0
1272,296,32,31,0.96875
1273,27,32,21,0.65625
1274,38,32,30,0.9375
1275,16,32,32,1.0
1276,70,32,27,0.84375
1277,48,32,31,0.96875
1278,665,32,31,0.96875
1279,180,32,0,0.0
1280,7,32,32,1.0
1281,20,32,32,1.0
1282,12,32,29,0.90625
1283,60,32,20,0.625
1284,25,32,18,0.5625
1285,1218,32,27,0.84375
1286,105,32,32,1.0
1287,84,32,31,0.96875
1288,34,32,14,0.4375
1289,101,32,31,0.96875
1290,90,32,32,1.0
1291,27,32,32,1.0
1292,67,32,30,0.9375
1293,140000,32,32,1.0
1294,36,32,6,0.1875
1295,2,32,4,0.125
1296,335,32,32,1.0
1297,60,32,30,0.9375
1298,31,32,32,1.0
1299,13,32,29,0.90625
1300,120,32,28,0.875
1301,23,32,15,0.46875
1302,72,32,32,1.0
1303,4,32,1,0.03125
1304,1000,32,32,1.0
1305,2325,32,32,1.0
1306,2,32,24,0.75
1307,8,32,32,1.0
1308,30,32,30,0.9375
1309,2280,32,0,0.0
1310,64,32,3,0.09375
1311,594,32,31,0.96875
1312,180,32,30,0.9375
1313,2,32,32,1.0
1314,8,32,4,0.125
1315,5,32,32,1.0
1316,230,32,16,0.5
1317,5,32,32,1.0
1318,14,32,32,1.0
