difficulty/1_length/unknown,critic/returns/min,actor/pg_clipfrac,perf/mfu/actor,critic/advantages/mean,timing_s/ref,critic/score/min,timing_s/gen,critic/score/under_8k,prompt_length/max,val/HuggingFaceH4/MATH-500/length/unknown,val/HuggingFaceH4/MATH-500/reward/unknown,critic/score/mean,timing_s/adv,global_seqlen/balanced_min,actor/pg_loss,global_seqlen/minmax_diff,difficulty/zero_advantage_ratio/unknown,steps/steps,difficulty/reward/unknown,perf/max_memory_allocated_gb,critic/rewards/min,critic/returns/mean,global_seqlen/balanced_max,val/HuggingFaceH4/MATH-500/test_score/unknown,timing_s/old_log_prob,_runtime,response_length/max,actor/ppo_kl,actor/lr,val/HuggingFaceH4/MATH-500/1_length/unknown,response_length/min,critic/score/under_2k,actor/pg_clipfrac_lower,critic/returns/max,critic/advantages/max,difficulty/1_verification/unknown,response_length/clip_ratio,perf/time_per_step,critic/rewards/mean,actor/kl_coef,global_seqlen/max,prompt_length/mean,timing_s/testing,perf/total_num_tokens,timing_per_token_ms/update_actor,perf/cpu_memory_used_gb,_step,critic/score/max,timing_per_token_ms/adv,actor/grad_norm,global_seqlen/min,critic/advantages/min,timing_s/update_actor,val/HuggingFaceH4/MATH-500/length/mean,critic/rewards/max,difficulty/length/unknown,actor/entropy,val/HuggingFaceH4/MATH-500/0_length/unknown,prompt_length/min,val/HuggingFaceH4/MATH-500/reward/mean,prompt_length/clip_ratio,critic/score/under_16k,timing_per_token_ms/gen,response_length/mean,difficulty/0_verification/unknown,val/HuggingFaceH4/MATH-500/0_length/mean,steps/compute_matched_steps,difficulty/verification/unknown,perf/throughput,_timestamp,actor/kl_loss,timing_per_token_ms/ref,perf/max_memory_reserved_gb,global_seqlen/mean,val/generations,timing_s/save_checkpoint,timing_s/step,difficulty/0_length/unknown,critic/score/under_4k,val/HuggingFaceH4/MATH-500/1_length/mean,val/HuggingFaceH4/MATH-500/test_score/
1251.521410579345,-2.4748666286468506,0.0006664312072098256,0.0,-0.013098376803100109,9.185944152999582,0.0,72.05566531099976,0.775390625,374.0,,,0.775390625,0.1957454509993113,759375.0,0.013266002610325813,0.0,0.671875,87.0,0.775390625,165.1995348930359,0.0,-0.013098376803100109,759375.0,,9.048141000999749,13182.744223992,2048.0,1.1541911699168849e-05,1e-06,,433.0,0.775390625,1.396453008055687e-06,2.4748666286468506,2.4748666286468506,2.3198992443324937,0.29296875,124.08071395099978,0.775390625,0.001,759375.0,90.671875,,759375.0,0.044186449975308045,35.93367385864258,87,1.0,0.0002577717873241959,0.3323105573654175,759375.0,-2.4748666286468506,33.55408544999955,,1.0,1392.482421875,0.10186958432197571,,35.0,,0.0,0.775390625,0.10106678482953213,1392.482421875,5.921739130434783,,72470880.0,3.12890625,6120.008306044095,1779944808.6544852,0.04848194122314453,0.012096716580081754,212.912109375,759375.0,,,124.08071395099978,1879.104347826087,0.775390625,,
1222.6225352112676,-2.4748666286468506,0.0010043951543048024,0.0,-0.0027792814653366804,9.484563588999663,0.0,74.53256570200028,0.693359375,258.0,,,0.693359375,0.20304654199935612,790844.0,0.0028419794701039793,0.0,0.71875,88.0,0.693359375,165.1995348930359,0.0,-0.0027792814653366804,790844.0,,9.406455149000976,13309.070742176,2048.0,1.4758981233171653e-05,1e-06,,465.0,0.693359375,1.3479359040502458e-06,2.4748666286468506,2.4748666286468506,2.019718309859155,0.353515625,127.8602507200012,0.693359375,0.001,790844.0,88.828125,,790844.0,0.043231988637455594,35.93360137939453,88,1.0,0.00025674664282634264,0.31225210428237915,790844.0,-2.4748666286468506,34.18975882199993,,1.0,1455.7890625,0.10404380053281784,,31.0,,0.0,0.693359375,0.09999485580468105,1455.7890625,6.617834394904459,,73183831.0,3.4296875,6185.22172095419,1779944936.7600114,0.0434158630669117,0.011992963958757558,212.912109375,790844.0,,,127.8602507200012,1983.0127388535032,0.693359375,,
1259.01072386059,-2.4748666286468506,0.0006600448314566165,0.0,-0.013481159694492817,9.338348433999272,0.0,73.2350757130007,0.728515625,403.0,,,0.728515625,0.200178531000347,782928.0,0.013651694525033236,0.0,0.796875,89.0,0.728515625,165.1995348930359,0.0,-0.013481159694492817,782928.0,,9.568170473999999,13442.569745792,2048.0,7.551393795438344e-05,1e-06,,463.0,0.728515625,2.7354169287718834e-06,1.6201815605163574,1.6201815605163574,1.8096514745308312,0.29296875,126.08739409699956,0.728515625,0.001,782928.0,84.796875,,782928.0,0.043049142355361864,35.932456970214844,89,1.0,0.0002556793613210244,0.2541416585445404,782928.0,-2.4748666286468506,33.70437892599875,,1.0,1444.359375,0.09611472487449646,,37.0,,0.0,0.728515625,0.09903162587354998,1444.359375,6.381294964028777,,73929195.0,3.05078125,6209.407416237742,1779945063.0871234,0.04202384129166603,0.01192746770328724,212.912109375,782928.0,,,126.08739409699956,1941.7338129496402,0.728515625,,
1306.8126721763085,-2.4748666286468506,0.0011502657927429448,0.0,-0.01048108097165823,9.719420424999043,0.0,78.43383662399901,0.708984375,280.0,,,0.708984375,0.20595315900027344,817187.0,0.010504003112705855,0.0,0.734375,90.0,0.708984375,165.1995348930359,0.0,-0.01048108097165823,817187.0,,9.510361648999606,13578.855008996,2048.0,8.486359998781924e-05,1e-06,,533.0,0.708984375,1.2936509917311084e-06,2.4748666286468506,2.4748666286468506,1.856749311294766,0.396484375,133.17426967699976,0.708984375,0.001,817187.0,82.625,,817187.0,0.04314875251686741,35.93541717529297,90,1.0,0.0002520269644527794,0.30702096223831177,817187.0,-2.4748666286468506,35.260599623001326,,1.0,1513.443359375,0.09794443645156346,,35.0,,0.0,0.708984375,0.10122023147236295,1513.443359375,5.899328859060403,,74668707.0,3.033203125,6136.222875349731,1779945196.5852005,0.04961130768060684,0.01189375311281144,212.912109375,817187.0,,,133.17426967699976,2016.8456375838925,0.708984375,,
1299.4152046783627,-2.4748666286468506,0.0007922259996680972,0.0,-0.004759710747748613,10.075832354999875,0.0,79.21306018999894,0.66796875,394.0,,,0.66796875,0.2106680269989738,842429.0,0.004865165586614659,0.0,0.75,91.0,0.66796875,165.1995348930359,0.0,-0.004759710747748613,842429.0,,9.857875529998637,13701.357427549,2048.0,1.0538205410389659e-05,1e-06,,458.0,0.66796875,0.0,2.4748666286468506,2.4748666286468506,1.9619883040935673,0.4453125,136.03860363200147,0.66796875,0.001,842429.0,98.828125,,842429.0,0.043492558885082425,35.93321228027344,91,1.0,0.00025007214495105675,0.28302323818206787,842429.0,-2.4748666286468506,36.6393928890011,,1.0,1546.541015625,0.10081087769224094,,33.0,,0.0,0.66796875,0.10003808927179851,1546.541015625,6.152941176470589,,75443590.0,3.353515625,6192.573119015966,1779945332.8699934,0.04356774315237999,0.011960452874960234,213.111328125,842429.0,,,136.03860363200147,2043.7,0.66796875,,
1218.9922680412371,-2.4748666286468506,0.0013195805173988144,0.0,-0.009318949654698372,8.952168272000563,0.0,71.90908586700061,0.7578125,314.0,,,0.7578125,0.19309413200062409,750140.0,0.009440083289518952,0.0,0.734375,92.0,0.7578125,165.1995348930359,0.0,-0.009318949654698372,750140.0,,8.77786594400095,13825.131053596,2048.0,8.771532263078068e-05,1e-06,,547.0,0.7578125,1.3833096090820618e-06,2.4748666286468506,2.4748666286468506,2.2809278350515463,0.275390625,122.27251915899978,0.7578125,0.001,750140.0,80.890625,,750140.0,0.0431866600261287,35.93601989746094,92,1.0,0.0002574107926528702,0.3683041036128998,750140.0,-2.4748666286468506,32.39604115200018,,1.0,1384.2265625,0.09669485408812761,,32.0,,0.0,0.7578125,0.10146274976859908,1384.2265625,5.096774193548387,,76235419.0,2.962890625,6134.984419716901,1779945455.3741097,0.046701207756996155,0.011933996683286537,213.111328125,750140.0,,,122.27251915899978,1901.25,0.7578125,,
1187.864721485411,-2.4748666286468506,0.0007994341477751732,0.0,-0.011526304297149181,9.323630923001474,0.0,71.72949236199929,0.736328125,396.0,,,0.736328125,0.19483450799998536,764461.0,0.01183339706622064,0.0,0.75,93.0,0.736328125,165.1995348930359,0.0,-0.011526304297149181,764461.0,,9.094911666999906,13949.490797405,2048.0,0.00015536819395492785,1e-06,,406.0,0.736328125,4.182179254712537e-06,1.20761239528656,1.20761239528656,1.9681697612732096,0.322265625,123.5435590599991,0.736328125,0.001,764461.0,92.5,,764461.0,0.04337382643457317,35.93288040161133,93,1.0,0.00025486520306462377,0.2672930061817169,764461.0,-2.4748666286468506,33.157598730000245,,1.0,1400.587890625,0.09850753188133239,,36.0,,0.0,0.736328125,0.10002704272061996,1400.587890625,6.488888888888889,,76944143.0,3.16015625,6187.785148950893,1779945579.147212,0.0498432032763958,0.012196346083059141,213.111328125,764461.0,,,123.5435590599991,1994.637037037037,0.736328125,,
1231.010781671159,-2.4748666286468506,0.00041523127886951744,0.0,-0.0044248029589653015,9.183003323001685,0.0,72.82977848600058,0.724609375,205.0,,,0.724609375,0.19628120699962892,757098.0,0.004522615747797924,0.0,0.8125,94.0,0.724609375,165.1995348930359,0.0,-0.0044248029589653015,757098.0,,9.0034444790017,14081.248380526,2048.0,4.026627660399148e-05,1e-06,,336.0,0.724609375,0.0,2.4748666286468506,2.4748666286468506,1.9595687331536389,0.279296875,124.1270268010012,0.724609375,0.001,757098.0,79.09375,,757098.0,0.04341907663340991,35.93080139160156,94,1.0,0.00025925468961697024,0.2030685991048813,757098.0,-2.4748666286468506,32.87249608100137,,1.0,1399.61328125,0.09945848677307367,,37.0,,0.0,0.724609375,0.10163211725058062,1399.61328125,4.964539007092198,,77661244.0,2.787109375,6099.3807675243,1779945703.5063903,0.04666338488459587,0.012129213553597666,213.111328125,757098.0,,,124.1270268010012,1843.241134751773,0.724609375,,
1289.0403225806451,-2.4748666286468506,0.0007959482097066938,0.0,-0.0012264387914910913,9.853340792000381,0.0,76.44076981599937,0.7265625,408.0,,,0.7265625,0.20224158500059275,813209.0,0.001289953961968422,0.0,0.796875,95.0,0.7265625,165.1995348930359,0.0,-0.0012264387914910913,813209.0,,9.74184913099998,14201.227431662,2048.0,7.224917459097924e-05,1e-06,,316.0,0.7265625,0.0,2.4748666286468506,2.4748666286468506,1.814516129032258,0.34765625,131.49875316900034,0.7265625,0.001,813209.0,95.671875,,813209.0,0.043307477040959025,35.93039321899414,95,1.0,0.00024869570430306693,0.2333153486251831,813209.0,-2.4748666286468506,35.21803009700125,,1.0,1492.626953125,0.08806168079376221,,32.0,,0.0,0.7265625,0.1000239063312498,1492.626953125,4.992857142857143,,78377846.0,2.68359375,6184.157495051495,1779945835.2643178,0.0358617790043354,0.012116615521963458,213.111328125,813209.0,,,131.49875316900034,2033.5857142857142,0.7265625,,
1198.373786407767,-2.4748666286468506,0.0010656854846393285,0.0,-0.0049318717792630196,8.791622344999269,0.0,70.18023264200019,0.8046875,253.0,,,0.8046875,0.19087765099902754,730759.0,0.004918268881738186,0.0,0.703125,96.0,0.8046875,165.1995348930359,0.0,-0.0049318717792630196,730759.0,,8.60081240100044,14327.409769719,2048.0,7.859060030529255e-05,1e-06,,388.0,0.8046875,1.4514524714879529e-06,2.4748666286468506,2.4748666286468506,1.7718446601941749,0.296875,119.74040398100078,0.8046875,0.001,730759.0,85.890625,,730759.0,0.04370006955644714,35.935813903808594,96,1.0,0.000261204652969074,0.28888756036758423,730759.0,-2.4748666286468506,31.934219128999757,,1.0,1341.373046875,0.09115815972504408,,40.0,,0.0,0.8046875,0.10218691004582262,1341.373046875,6.48,,79142071.0,2.69140625,6102.860652749673,1779945955.2425992,0.04331419616937637,0.0120308095350167,213.111328125,730759.0,,,119.74040398100078,1930.53,0.8046875,,
1251.72,-2.4748666286468506,0.0005089351713346938,0.0,-0.0031000960152596235,9.201303919000566,0.0,74.19602844699875,0.732421875,371.0,,,0.732421875,0.19809322500077542,769285.0,0.003306861299885592,0.0,0.78125,97.0,0.732421875,165.1995348930359,0.0,-0.0031000960152596235,769285.0,,9.042704182000307,14456.962684589,2048.0,4.586677399250524e-05,1e-06,,468.0,0.732421875,2.707568607244563e-06,2.4748666286468506,2.4748666286468506,1.928,0.267578125,125.9470842160008,0.732421875,0.001,769285.0,85.78125,,769285.0,0.04323946260488514,35.92912673950195,97,1.0,0.0002575030385367912,0.20867297053337097,769285.0,-2.4748666286468506,33.26346998999907,,1.0,1416.728515625,0.095312868244946,,33.0,,0.0,0.732421875,0.10228785293886354,1416.728515625,5.335766423357664,,79828854.0,2.83984375,6108.001664259783,1779946081.4259033,0.046050794422626495,0.011960851854644983,213.111328125,769285.0,,,125.9470842160008,1868.3941605839416,0.732421875,,
1337.1909547738694,-2.4748666286468506,0.0004453268652119172,0.0,-0.004616968799382448,9.651067508000779,0.0,74.42930656600038,0.77734375,308.0,,,0.77734375,0.20725294800104166,805146.0,0.0046923426942577446,0.0,0.75,98.0,0.77734375,165.1995348930359,0.0,-0.004616968799382448,805146.0,,9.803944078999848,14593.285238341,2048.0,5.318994254384261e-05,1e-06,,470.0,0.77734375,1.3314480523919115e-06,1.6201815605163574,1.6201815605163574,2.062814070351759,0.3125,129.2373702449986,0.77734375,0.001,805146.0,90.90625,,805146.0,0.04359551158175153,35.93267822265625,98,1.0,0.0002574103926505772,0.21719959378242493,805146.0,-2.4748666286468506,35.10075176800092,,1.0,1481.64453125,0.10011880959455784,,35.0,,0.0,0.77734375,0.09811377582184119,1481.64453125,5.956140350877193,,80554219.0,2.9296875,6229.978205790353,1779946210.9777231,0.04766707122325897,0.011986729745910404,213.111328125,805146.0,,,129.2373702449986,1985.9649122807018,0.77734375,,
1240.1940789473683,-2.4748666286468506,0.0010215961029408154,0.0,-0.016776325181126595,10.077697377999357,0.0,79.10999296499904,0.59375,330.0,,,0.59375,0.20922926200000802,844355.0,0.016838104239906424,0.0,0.65625,99.0,0.59375,165.1995348930359,0.0,-0.016776325181126595,844355.0,,9.854745797998476,15016.784632346,2048.0,-2.288890539569332e-05,1e-06,,513.0,0.59375,1.2487200567395323e-06,2.4748666286468506,2.4748666286468506,1.9703947368421053,0.44140625,136.08126516000084,0.59375,0.001,844355.0,99.15625,,844355.0,0.04356654644788025,35.93374252319336,99,1.0,0.0002477977414713101,0.29351258277893066,844355.0,-2.4748666286468506,36.78563132599993,,1.0,1549.974609375,0.10644500509456352,,36.0,,0.0,0.59375,0.0996866039451239,1549.974609375,7.0625,,81312821.0,4.0390625,6204.785052573028,1779946347.3012662,0.04258031025528908,0.01193537952401461,213.111328125,844355.0,,,136.08126516000084,2002.7307692307693,0.59375,,
1232.2155688622754,-2.4748666286468506,0.0006380847847322003,0.0,0.0001826529041863978,9.536502630999166,0.0,75.15822932800074,0.65234375,451.0,1444.355633802817,0.7198189134808853,0.65234375,0.20128024500081665,803325.0,6.221584975719451e-05,0.0,0.859375,100.0,0.65234375,165.1995348930359,0.0,0.0001826529041863978,803325.0,0.7198189134808853,9.377178024000386,15214.242571621,2048.0,1.2768445230904036e-07,1e-06,1258.4793850454228,450.0,0.65234375,0.0,2.4748666286468506,2.4748666286468506,1.811377245508982,0.38671875,484.3722353459998,0.65234375,0.001,803325.0,98.296875,294.48338915599925,803325.0,0.04327835822238842,35.931068420410156,100,1.0,0.0002505589207367089,0.23235531151294708,803325.0,-2.4748666286468506,34.76658711900018,1444.355633802817,1.0,1470.697265625,0.09722966641187668,1921.8940754039497,35.0,0.7198189134808853,0.0,0.65234375,0.09981212319305488,1470.697265625,5.646067415730337,1921.8940754039497,82106408.0,3.14453125,1658.486885455282,1779946831.9451053,0.05074591189622879,0.011871288246972478,213.111328125,803325.0,"{'artifact_path': 'wandb-client-artifact://rs7plosg2upq8rv1f5a9vac2gjyf333wlmgxwoe2gd5vaybgh11k4r8iggdpo423ggqtkq7zsk59df7oynmh2k2b078v0nq23uovgk3tjb9tqwo2bz7rrot8gfwllm9g/val/generations.table.json', '_latest_artifact_path': 'wandb-client-artifact://dqjh3ag0oaitr4fmvuv3w8lcimexj8mbz04xn783usvtkhemhi8gdiaa0val8vghse3qcho8t3qp94p3pvwd73nkhzvgwqieaio828oicx19fp7cpgbr5tyj44l47e5q:latest/val/generations.table.json', 'ncols': 10, 'sha256': 'a2c56a168690083d345bc68e18556f0b0449d7c5ed9b5b3a2db6a09e3871ee20', 'nrows': 2, 'path': 'media/table/val/generations_99_a2c56a168690083d345b.table.json', '_type': 'table-file', 'size': 32590, 'log_mode': 'IMMUTABLE'}",60.8086044899992,484.3722353459998,1918.185393258427,0.65234375,1258.4793850454228,0.7198189134808853
1366.8521505376343,-2.4748666286468506,0.0012285145393644387,0.0,-0.01298603042960167,9.848301469000944,0.0,79.47682248399906,0.7265625,383.0,,,0.7265625,0.2129467230006412,825821.0,0.013211817874644812,0.0,0.640625,101.0,0.7265625,165.1995348930359,0.0,-0.01298603042960167,825821.0,,9.710950394000974,15343.548251146,2048.0,2.0598413339729843e-05,1e-06,,545.0,0.7265625,5.154563181209736e-06,2.4748666286468506,2.4748666286468506,2.013440860215054,0.365234375,134.85019635400022,0.7265625,0.001,825821.0,88.5625,,825821.0,0.04304538738661161,36.06028366088867,101,1.0,0.00025786062960452834,0.34181371331214905,825821.0,-2.4748666286468506,35.54778485699899,,1.0,1524.369140625,0.09491408730928715,,33.0,,0.0,0.7265625,0.10183108853175565,1524.369140625,4.864285714285714,,82859405.0,2.79296875,6123.9881166513605,1779946968.25878,0.045282986015081406,0.01192546746692194,213.111328125,825821.0,,,134.85019635400022,1942.9142857142858,0.7265625,,
1231.9845679012346,-2.4748666286468506,0.0009521511898268587,0.0,-0.016883229836821556,9.546379972998693,0.0,75.44393770999886,0.6328125,383.0,,,0.6328125,0.20518603699929372,797440.0,0.017018353924728356,0.0,0.703125,102.0,0.6328125,165.1995348930359,0.0,-0.016883229836821556,797440.0,,9.337334960999215,15477.451436153,2048.0,9.553687973843458e-05,1e-06,,402.0,0.6328125,2.6763658612393415e-06,2.4748666286468506,2.4748666286468506,1.8148148148148149,0.40234375,129.06990908899934,0.6328125,0.001,797440.0,92.671875,,797440.0,0.043253168267204656,36.06050491333008,102,1.0,0.0002573059252097885,0.27739205956459045,797440.0,-2.4748666286468506,34.49180650299968,,1.0,1464.828125,0.09755014914732713,,31.0,,0.0,0.6328125,0.10059298993855782,1464.828125,4.877659574468085,,83639882.0,2.939453125,6178.3571835487255,1779947097.5642304,0.0483703687787056,0.011971283072079019,213.111328125,797440.0,,,129.06990908899934,1866.1117021276596,0.6328125,,
1275.1135646687696,-2.4748666286468506,0.00032334507201225136,0.0,-0.0040907603688538074,9.903270112999962,0.0,77.99084952300109,0.619140625,492.0,,,0.619140625,0.2097854149997147,825253.0,0.00396908859973057,0.0,0.8125,103.0,0.619140625,165.1995348930359,0.0,-0.0040907603688538074,825253.0,,9.74293610300083,15603.667437677,2048.0,9.241159974548142e-06,1e-06,,384.0,0.619140625,1.2652238253324938e-06,2.4748666286468506,2.4748666286468506,1.7066246056782335,0.373046875,133.63655764500072,0.619140625,0.001,825253.0,96.796875,,825253.0,0.04331657635294752,36.029930114746094,103,1.0,0.0002542073945804677,0.21661876142024994,825253.0,-2.4748666286468506,35.747134584999,,1.0,1515.025390625,0.10298759805468413,,37.0,,0.0,0.619140625,0.10054344891987048,1515.025390625,6.2615384615384615,,84389874.0,3.44140625,6175.353619869842,1779947231.4666948,0.04580152407288551,0.012000283686336145,213.111328125,825253.0,,,133.63655764500072,1905.0358974358974,0.619140625,,
1234.6417112299466,-2.4748666286468506,0.0007041067763930187,0.0,-0.008789622224867344,9.373022337000293,0.0,72.91561094600002,0.73046875,492.0,,,0.73046875,0.19995542200013006,776381.0,0.00890219844004605,0.0,0.6875,104.0,0.73046875,165.1995348930359,0.0,-0.008789622224867344,776381.0,,9.558997168998758,15731.083058951,2048.0,0.00014009253110998542,1e-06,,516.0,0.73046875,0.0,2.4748666286468506,2.4748666286468506,1.820855614973262,0.275390625,125.95679521400052,0.73046875,0.001,776381.0,98.1875,,776381.0,0.04362178196272245,35.98387908935547,104,1.0,0.0002575480620985445,0.23332013189792633,776381.0,-2.4748666286468506,33.867122702000415,,1.0,1418.181640625,0.09272967308759689,,33.0,,0.0,0.73046875,0.10041964904167283,1418.181640625,5.615942028985507,,85165567.0,2.84375,6163.867528392804,1779947357.6828923,0.04448392987251282,0.01207270958073458,213.111328125,776381.0,,,125.95679521400052,1915.6014492753623,0.73046875,,
1182.9947643979058,-2.4748666286468506,0.0011196530006903533,0.0,-0.0024230319540947676,9.212127515000248,0.0,75.28051513199898,0.74609375,405.0,,,0.74609375,0.2012774079994415,764776.0,0.0026400298811495304,0.0,0.828125,105.0,0.74609375,165.1995348930359,0.0,-0.0024230319540947676,764776.0,,9.161416377000933,15861.737679999,2048.0,-3.706788501744995e-05,1e-06,,495.0,0.74609375,4.285875093046343e-06,2.4748666286468506,2.4748666286468506,1.9528795811518325,0.3125,127.16478900099901,0.74609375,0.001,764776.0,98.453125,,764776.0,0.04349608050592398,35.98163986206055,105,1.0,0.0002631847861327258,0.3268086016178131,764776.0,-2.4748666286468506,33.26475846499852,,1.0,1395.25,0.10377146489918232,,34.0,,0.0,0.74609375,0.105380581341828,1395.25,6.684615384615385,,85891676.0,3.154296875,6014.05472385907,1779947485.0975125,0.04733912646770477,0.012045523806971254,213.111328125,764776.0,,,127.16478900099901,2018.9538461538461,0.74609375,,
1260.9464788732394,-2.4748666286468506,0.0008489777171052992,0.0,-0.010064554400742054,9.591655787999116,0.0,76.36933516200043,0.693359375,297.0,,,0.693359375,0.2067081599998346,803729.0,0.010384669592604041,0.0,0.765625,106.0,0.693359375,165.1995348930359,0.0,-0.010064554400742054,803729.0,,9.410563006000302,15987.964185068,2048.0,5.154731625225395e-06,1e-06,,342.0,0.693359375,2.623854234116152e-06,1.6201815605163574,1.6201815605163574,1.9408450704225353,0.380859375,130.32268230800037,0.693359375,0.001,803729.0,84.875,,803729.0,0.04317637602848572,35.98265075683594,106,1.0,0.0002571863899396869,0.24208925664424896,803729.0,-2.4748666286468506,34.7021055289988,,1.0,1484.908203125,0.09970729768276215,,36.0,,0.0,0.693359375,0.10044988466248364,1484.908203125,7.445859872611465,,86606044.0,3.62890625,6167.2226642825935,1779947615.7531736,0.042437843978405,0.011933942644845609,213.111328125,803729.0,,,130.32268230800037,1991.3184713375797,0.693359375,,
1207.1133720930231,-2.4748666286468506,0.0007834213355090469,0.0,-0.0067185452207922935,9.330951993000781,0.0,73.36296059600136,0.671875,331.0,,,0.671875,0.21495337799933623,777215.0,0.006958724707365036,0.0,0.734375,107.0,0.671875,165.1995348930359,0.0,-0.0067185452207922935,777215.0,,9.173379538999143,16112.882683255,2048.0,7.27465853560716e-05,1e-06,,364.0,0.671875,4.1893444722518325e-06,2.4748666286468506,2.4748666286468506,1.872093023255814,0.333984375,125.98766529500062,0.671875,0.001,777215.0,92.0,,777215.0,0.04356885293644664,35.979896545410156,107,1.0,0.0002765687460990025,0.30944564938545227,777215.0,-2.4748666286468506,33.86236603500038,,1.0,1425.998046875,0.09653996914625168,,32.0,,0.0,0.671875,0.1004819275370476,1425.998046875,5.535714285714286,,87366317.0,3.07421875,6168.976924686619,1779947741.9791842,0.05382666364312172,0.01200562520409511,213.111328125,777215.0,,,125.98766529500062,1874.1904761904761,0.671875,,
1241.893670886076,-2.4748666286468506,0.0004485401732381433,0.0,-0.01076683308929205,9.287586890999592,0.0,72.1571396319996,0.771484375,419.0,,,0.771484375,0.19788929399874178,767001.0,0.011184932411803553,0.0,0.71875,108.0,0.771484375,165.1995348930359,0.0,-0.01076683308929205,767001.0,,9.225847008001438,16239.702960839,2048.0,0.00011064639981365569,1e-06,,362.0,0.771484375,1.3825292626279406e-06,1.6201815605163574,1.6201815605163574,2.091139240506329,0.314453125,124.6832720859984,0.771484375,0.001,767001.0,78.453125,,767001.0,0.044034936602429214,35.98219680786133,108,1.0,0.000258003958272208,0.2318977564573288,767001.0,-2.4748666286468506,33.77484040899981,,1.0,1419.595703125,0.10329267227401336,,34.0,,0.0,0.771484375,0.09927609180100463,1419.595703125,7.076923076923077,,88096428.0,3.23046875,6151.595054956311,1779947866.8977785,0.06037963181734085,0.01210896320995617,213.111328125,767001.0,,,124.6832720859984,2019.5299145299145,0.771484375,,
1274.5837438423646,-2.4748666286468506,0.0008892449501824254,0.0,-0.0026075346395373344,9.306158404000598,0.0,74.3906003079992,0.79296875,486.0,,,0.79296875,0.2033101249999163,778955.0,0.003209580376278609,0.0,0.796875,109.0,0.79296875,165.1995348930359,0.0,-0.0026075346395373344,778955.0,,9.125537509000424,16379.758976401,2048.0,-1.3306119171829778e-05,1e-06,,449.0,0.79296875,1.3678692691125132e-06,1.6201815605163574,1.6201815605163574,1.7364532019704433,0.296875,126.57463506800013,0.79296875,0.001,778955.0,91.40625,,778955.0,0.04299151211045597,35.92954635620117,109,1.0,0.0002610036844232546,0.28378885984420776,778955.0,-2.4748666286468506,33.48845331600023,,1.0,1429.990234375,0.09388155614336331,,33.0,,0.0,0.79296875,0.10160498843550778,1429.990234375,5.150943396226415,,88823261.0,2.443359375,6154.116103763754,1779947993.7193763,0.05864926055073738,0.011946978200281913,213.111328125,778955.0,,,126.57463506800013,2025.2264150943397,0.79296875,,
1357.935593220339,-2.4748666286468506,0.0007034874288365245,0.0,-0.009457600302994251,10.421936491999077,0.0,81.23717991699777,0.576171875,385.0,,,0.576171875,0.2177994839985331,863342.0,0.00965295594047617,0.0,0.765625,110.0,0.576171875,165.1995348930359,0.0,-0.009457600302994251,863342.0,,10.183710117002192,16501.867059299,2048.0,-3.507513557215808e-05,1e-06,,588.0,0.576171875,0.0,2.4748666286468506,2.4748666286468506,1.9016949152542373,0.396484375,139.79530007700123,0.576171875,0.001,863342.0,105.25,,863342.0,0.04366114741319144,35.94443130493164,110,1.0,0.00025227486210393227,0.2547622621059418,863342.0,-2.4748666286468506,37.69450232999952,,1.0,1580.96484375,0.10190694696373409,,38.0,,0.0,0.576171875,0.10036046509992881,1580.96484375,5.870967741935484,,89555416.0,3.583984375,6175.758409077122,1779948133.7744305,0.050625964999198914,0.012071619928138648,213.111328125,863342.0,,,139.79530007700123,1884.1612903225807,0.576171875,,
1232.5923261390888,-2.4748666286468506,0.0009332015057831692,0.0,-0.0026433710008859634,8.943110363001324,0.0,71.38173098799962,0.814453125,453.0,,,0.814453125,0.19454888100153767,744277.0,0.002690000634174794,0.0,0.8125,111.0,0.814453125,165.1995348930359,0.0,-0.0026433710008859634,744277.0,,8.814072672001203,16634.450563186,2048.0,7.996501653906307e-05,1e-06,,456.0,0.814453125,1.4221676186328598e-06,2.4748666286468506,2.4748666286468506,1.685851318944844,0.244140625,121.86447387999942,0.814453125,0.001,744277.0,87.296875,,744277.0,0.043648704501148376,35.94197082519531,111,1.0,0.0002613931117064449,0.30166974663734436,744277.0,-2.4748666286468506,32.48672684000121,,1.0,1366.369140625,0.09229326931138833,,31.0,,0.0,0.814453125,0.10203497663315558,1366.369140625,6.231578947368421,,90364870.0,2.529296875,6107.415691408913,1779948255.8835382,0.04939069598913193,0.012015835989828147,213.111328125,744277.0,,,121.86447387999942,1953.578947368421,0.814453125,,
