actor/kl_coef,timing_s/gen,prompt_length/clip_ratio,critic/rewards/min,difficulty/1_verification/unknown,timing_per_token_ms/ref,val/HuggingFaceH4/MATH-500/reward/mean,response_length/max,val/HuggingFaceH4/MATH-500/test_score/unknown,difficulty/0_verification/unknown,response_length/min,val/generations,critic/advantages/max,difficulty/reward/unknown,val/HuggingFaceH4/MATH-500/length/unknown,critic/score/min,difficulty/verification/unknown,critic/score/under_2k,timing_s/save_checkpoint,actor/lr,actor/grad_norm,critic/score/max,_timestamp,global_seqlen/balanced_max,steps/compute_matched_steps,val/HuggingFaceH4/MATH-500/length/mean,actor/pg_clipfrac,perf/total_num_tokens,prompt_length/max,perf/cpu_memory_used_gb,val/HuggingFaceH4/MATH-500/0_length/mean,perf/time_per_step,critic/score/under_8k,timing_s/ref,critic/advantages/mean,timing_s/update_actor,perf/max_memory_allocated_gb,difficulty/length/unknown,actor/entropy,critic/returns/min,response_length/mean,response_length/clip_ratio,actor/kl_loss,timing_per_token_ms/update_actor,timing_s/step,timing_s/testing,val/HuggingFaceH4/MATH-500/reward/unknown,val/HuggingFaceH4/MATH-500/1_length/unknown,_runtime,difficulty/1_length/unknown,timing_s/adv,critic/returns/max,critic/rewards/max,critic/score/mean,val/HuggingFaceH4/MATH-500/test_score/,timing_s/old_log_prob,perf/mfu/actor,global_seqlen/min,difficulty/0_length/unknown,perf/throughput,prompt_length/min,_step,actor/ppo_kl,global_seqlen/mean,timing_per_token_ms/gen,difficulty/zero_advantage_ratio/unknown,critic/advantages/min,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/max,critic/score/under_4k,actor/pg_clipfrac_lower,perf/max_memory_reserved_gb,val/HuggingFaceH4/MATH-500/0_length/unknown,critic/rewards/mean,prompt_length/mean,steps/steps,timing_per_token_ms/adv,critic/score/under_16k,actor/pg_loss,critic/returns/mean,val/HuggingFaceH4/MATH-500/1_length/mean
0.001,112.64036680000027,0.0,0.0,2.238095238095238,0.013017187835733024,,2048.0,,6.888059701492537,554.0,,2.4748666286468506,0.73828125,,0.0,3.455078125,0.73828125,,1e-06,0.2307528257369995,1.0,1779924059.2306929,791367.0,69348723.0,,0.0004966810665791854,791367.0,324.0,35.98163986206055,,169.9617581750008,0.73828125,10.301372886000536,-0.010872629471123219,37.098328002000926,108.78952407836914,1457.732421875,0.10566373348236084,-2.4748666286468506,1457.732421875,0.318359375,0.04088347405195236,0.04687879075321681,169.9617581750008,,,,15944.0473942,1275.7063492063492,0.21540537500004575,2.4748666286468506,1.0,0.73828125,,9.679285461999825,0.0,791367.0,1971.2089552238806,4656.14740926115,37.0,83,0.00010385763423983008,791367.0,0.1509198211584509,0.71875,-2.4748666286468506,0.0,791367.0,791367.0,0.73828125,0.0,117.296875,,0.73828125,87.90625,83.0,0.0002721940326043994,0.73828125,0.010842297989875078,-0.010872629471123219,
0.001,116.95071852000001,0.0,0.0,2.8292682926829267,0.013006989937574,,2048.0,,8.173913043478262,420.0,,1.6201815605163574,0.640625,,0.0,4.75,0.640625,,1e-06,0.23335570096969604,1.0,1779924240.0202117,866789.0,70095082.0,,0.0006138735630624329,866789.0,313.0,35.980247497558594,,180.51976506999927,0.640625,11.27431580099983,-0.0082424720749259,40.94808362399999,108.78952407836914,1593.400390625,0.11667888558336667,-2.4748666286468506,1593.400390625,0.46484375,0.03857671096920967,0.04724112053106349,180.51976506999927,,,,16125.020485862,1375.5274390243903,0.23454678300004161,1.6201815605163574,1.0,0.640625,,11.085043113998836,0.0,866789.0,1981.7826086956522,4801.629337728694,34.0,84,7.449218719557393e-05,866789.0,0.14335340536710872,0.703125,-2.4748666286468506,0.0,866789.0,866789.0,0.640625,3.7450844112234857e-06,117.296875,,0.640625,99.546875,84.0,0.0002705927082600744,0.640625,0.00816114868004141,-0.0082424720749259,
0.001,118.05611318400042,0.0,0.0,2.8445121951219514,0.013041793576044446,,2048.0,,7.380434782608695,594.0,,2.4748666286468506,0.640625,,0.0,4.474609375,0.640625,,1e-06,0.32839369773864746,1.0,1779924420.9935634,859377.0,70910903.0,,0.0011403331602061236,859377.0,403.0,35.981563568115234,,180.3352373680009,0.640625,11.207817438000347,-0.007468907628208399,40.22721718200046,108.78952407836914,1577.439453125,0.11518186413579518,-2.4748666286468506,1577.439453125,0.412109375,0.035048164427280426,0.04680974378183319,180.3352373680009,,,,16281.02322174,1361.060975609756,0.2268733519995294,2.4748666286468506,1.0,0.640625,,10.584288994999952,0.0,859377.0,1963.1576086956522,4765.441366549529,39.0,85,7.396619595830864e-05,859377.0,0.1461725491940192,0.6875,-2.4748666286468506,0.0,859377.0,859377.0,0.640625,2.4843351706362293e-06,117.296875,,0.640625,101.03125,85.0,0.0002639974679326179,0.640625,0.007662472272015832,-0.007468907628208399,
0.001,100.0244725449993,0.0,0.0,1.9875621890547264,0.013283567771488782,,2048.0,,6.8090909090909095,492.0,,1.6201815605163574,0.78515625,,0.0,3.0234375,0.78515625,,1e-06,0.2563427984714508,1.0,1779924576.996147,764075.0,71718552.0,,0.0006812754606168406,764075.0,408.0,35.97965621948242,,155.77264608599944,0.78515625,10.149642045000292,-0.0072136870585381985,35.88479385000028,108.78952407836914,1405.537109375,0.10066983010619879,-2.4748666286468506,1405.537109375,0.302734375,0.04392337054014206,0.04696501501815958,155.77264608599944,,,,16456.19773776,1262.1641791044776,0.22085233700090612,1.6201815605163574,1.0,0.78515625,,9.460296261999247,0.0,764075.0,1929.5,4905.06529354433,38.0,86,-3.566745249372616e-06,764075.0,0.1389933404364703,0.78125,-2.4748666286468506,0.0,764075.0,764075.0,0.78515625,0.0,117.296875,,0.78515625,86.796875,86.0,0.00028904536465779683,0.78515625,0.007594494614750147,-0.0072136870585381985,
0.001,117.11198123099894,0.0,0.0,2.2890855457227137,0.01303113671244761,,2048.0,,7.861271676300578,405.0,,2.4748666286468506,0.662109375,,0.0,4.171875,0.662109375,,1e-06,0.26488199830055237,1.0,1779924752.1708357,794251.0,72438187.0,,0.0008706230344250798,794251.0,338.0,35.98419952392578,,174.9351380930002,0.662109375,10.349993364998227,-0.01144143845885992,37.07048653899983,108.78952407836914,1448.724609375,0.11790821641683578,-2.4748666286468506,1448.724609375,0.37109375,0.03885985538363457,0.04667351572613674,174.9351380930002,,,,16616.4188799,1177.6519174041298,0.2156837139991694,2.4748666286468506,1.0,0.662109375,,10.158569823997823,0.0,794251.0,1979.9017341040462,4540.259942389361,35.0,87,6.203732176800259e-05,794251.0,0.15788669348308645,0.765625,-2.4748666286468506,0.0,794251.0,794251.0,0.662109375,1.38403513119556e-06,117.296875,,0.662109375,102.546875,87.0,0.0002715561126132286,0.662109375,0.011359998427797108,-0.01144143845885992,
0.001,103.89018573900103,0.0,0.0,1.8848039215686274,0.012968847758734222,,2048.0,,7.644230769230769,414.0,,1.20761239528656,0.796875,,0.0,3.0546875,0.796875,,1e-06,0.32264041900634766,1.0,1779924912.3919265,777194.0,73179934.0,,0.0010890726504536967,777194.0,365.0,35.98017883300781,,159.98572025300018,0.796875,10.079310665001685,-0.0042029176838696,36.235206361001474,108.78952407836914,1433.05078125,0.10383003360281388,-2.4748666286468506,1433.05078125,0.2890625,0.047359343618154526,0.04662311644325802,159.98572025300018,,,,16794.256676241,1282.764705882353,0.21566646800056333,1.20761239528656,1.0,0.796875,,9.539645219003432,0.0,777194.0,2022.6346153846155,4857.89605954176,33.0,88,4.191778763621793e-05,777194.0,0.1415933906016189,0.8125,-2.4748666286468506,0.0,777194.0,777194.0,0.796875,0.0,117.296875,,0.796875,84.90625,88.0,0.000277493737729014,0.796875,0.004259740601507171,-0.0042029176838696,
0.001,117.15190379700289,0.0,0.0,2.2904290429042904,0.01300556394565044,,2048.0,,6.033492822966507,458.0,,2.4748666286468506,0.591796875,,0.0,3.818359375,0.591796875,,1e-06,0.3072584271430969,1.0,1779925090.229491,829298.0,73913656.0,,0.0012716150333828948,829298.0,343.0,35.9809684753418,,177.5772288349981,0.591796875,10.785488169000018,-0.008406528271734715,39.191611086000194,108.78952407836914,1521.87890625,0.1055920413798756,-2.4748666286468506,1521.87890625,0.4296875,0.03905624896287918,0.047258779215674215,177.5772288349981,,,,16970.126023088,1257.2112211221122,0.21868411900140927,2.4748666286468506,1.0,0.591796875,,10.198936230997788,0.0,829298.0,1905.5837320574162,4670.069498440987,37.0,89,8.904619338594514e-05,829298.0,0.15034856660660892,0.734375,-2.4748666286468506,0.0,829298.0,829298.0,0.591796875,3.828872043717031e-06,117.296875,,0.591796875,97.84375,89.0,0.0002636978733837647,0.591796875,0.008411476487742254,-0.008406528271734715,
0.001,115.34174282300228,0.0,0.0,2.6997167138810196,0.01357192801136396,,2048.0,,6.062893081761007,434.0,,0.935412585735321,0.689453125,,0.0,3.744140625,0.689453125,,1e-06,0.2115856111049652,1.0,1779925266.0991354,828603.0,74692858.0,,0.0004790203921192397,828603.0,393.0,35.98292922973633,,175.62391704100082,0.689453125,11.245740266000212,-0.0072694807313382626,38.622004255998036,108.78952407836914,1517.412109375,0.11246059806301044,-2.4748666286468506,1517.412109375,0.34765625,0.040055807679891586,0.046610987717879415,175.62391704100082,,,,17152.348774324,1326.1303116147308,0.22649960099806776,0.935412585735321,1.0,0.689453125,,10.161951328002033,0.0,828603.0,1942.0817610062893,4718.053292289091,35.0,90,5.536113223150516e-05,828603.0,0.1484612123887456,0.8125,-2.4748666286468506,0.0,828603.0,828603.0,0.689453125,0.0,117.296875,,0.689453125,100.953125,90.0,0.00027335117178922566,0.689453125,0.007309104978608398,-0.0072694807313382626,
0.001,120.02942856899972,0.0,0.0,2.5938461538461537,0.012989728795838094,,2048.0,,7.438502673796791,477.0,,2.4748666286468506,0.634765625,,0.0,4.36328125,0.634765625,,1e-06,0.2838042676448822,1.0,1779925448.3213298,855068.0,75469773.0,,0.0010831163639927076,855068.0,383.0,35.979820251464844,,181.96790631300246,0.634765625,11.107101421999687,-0.010072045959532261,40.0872179149992,108.78952407836914,1569.4296875,0.11406299940965793,-2.4748666286468506,1569.4296875,0.400390625,0.04047691076993942,0.046881906368849265,181.96790631300246,,,,17306.015097765,1316.4,0.22447133699824917,2.4748666286468506,1.0,0.634765625,,10.493240757998137,0.0,855068.0,2009.1871657754011,4699.004441635989,38.0,91,4.9692367610987276e-05,855068.0,0.14937431064354553,0.734375,-2.4748666286468506,0.0,855068.0,855068.0,0.634765625,2.464310118402527e-06,117.296875,,0.634765625,100.625,91.0,0.0002625186967565728,0.634765625,0.010232694998935418,-0.010072045959532261,
0.001,99.05220966600245,0.0,0.0,1.8384401114206128,0.012994564113229672,,2048.0,,6.5816993464052285,440.0,,1.6201815605163574,0.701171875,,0.0,3.255859375,0.701171875,,1e-06,0.27892202138900757,1.0,1779925601.987462,750204.0,76273321.0,,0.0008439997276898636,750204.0,383.0,35.9794807434082,,153.4453441170008,0.701171875,9.748573976001353,0.0004714745155069977,34.86824261299989,108.78952407836914,1377.4921875,0.10707360991965169,-2.4748666286468506,1377.4921875,0.279296875,0.04514482989907265,0.046478348039999645,153.4453441170008,,,,17461.272610838,1190.6518105849582,0.2006401110011211,1.6201815605163574,1.0,0.701171875,,9.543731223002396,0.0,750204.0,1815.8954248366013,4889.063296882933,33.0,92,6.817692749287427e-05,750204.0,0.14044460560972222,0.84375,-2.4748666286468506,0.0,750204.0,750204.0,0.701171875,0.0,117.296875,,0.701171875,87.75,92.0,0.00026744740230806704,0.701171875,-0.00040159925170566726,0.0004714745155069977,
0.001,98.65504339200197,0.0,0.0,2.1908396946564888,0.013015179618568703,,2048.0,,6.4789915966386555,405.0,,2.4748666286468506,0.767578125,,0.0,3.1875,0.767578125,,1e-06,0.2241325080394745,1.0,1779925757.2454126,776501.0,76978597.0,,0.000821991607081145,776501.0,411.0,35.98395538330078,,155.01807606399962,0.767578125,10.106299988998217,-0.004217980429530144,36.422417679998034,108.78952407836914,1415.150390625,0.10185143262147904,-2.4748666286468506,1415.150390625,0.30078125,0.04208207130432129,0.04690582198863625,155.01807606399962,,,,17634.279039457,1256.1933842239187,0.21150676499746623,2.4748666286468506,1.0,0.767578125,,9.590883390999807,0.0,776501.0,1940.109243697479,5009.09971092287,31.0,93,9.378928996738977e-05,776501.0,0.13615911983736542,0.75,-2.4748666286468506,0.0,776501.0,776501.0,0.767578125,1.370003737974912e-06,117.296875,,0.767578125,101.453125,93.0,0.00027238440774379714,0.767578125,0.004417195164132863,-0.004217980429530144,
0.001,114.7019895889971,0.0,0.0,2.482573726541555,0.012969134923478067,,2048.0,,6.676258992805756,545.0,,2.4748666286468506,0.728515625,,0.0,3.62109375,0.728515625,,1e-06,0.32231202721595764,1.0,1779925930.2518396,798838.0,77703154.0,,0.00103429692143646,798838.0,210.0,35.98435592651367,,172.7656892549967,0.728515625,10.360237804001372,-0.006569052115082741,37.666947662000894,108.78952407836914,1473.69921875,0.11022076239952674,-2.4748666286468506,1473.69921875,0.349609375,0.0472855344414711,0.047152173108941854,172.7656892549967,,,,17809.722057226,1300.43163538874,0.21920973300075275,2.4748666286468506,1.0,0.728515625,,9.790204128999903,0.0,798838.0,1938.6546762589928,4623.823187606078,37.0,94,-4.9148099466177744e-05,798838.0,0.1520169927253074,0.734375,-2.4748666286468506,0.0,798838.0,798838.0,0.728515625,0.0,117.296875,,0.728515625,86.53125,94.0,0.0002744107478622108,0.728515625,0.0066786952889882605,-0.006569052115082741,
0.001,117.0484008650019,0.0,0.0,2.2811671087533156,0.012944488590971876,,2048.0,,7.674074074074074,520.0,,1.6201815605163574,0.736328125,,0.0,3.703125,0.736328125,,1e-06,0.3134356141090393,1.0,1779926105.6949496,804845.0,78457688.0,,0.0006981199560239195,804845.0,471.0,35.98056411743164,,175.20225770199977,0.736328125,10.41830692000076,-0.007293909788131714,37.635823701002664,108.78952407836914,1466.056640625,0.11135247263770837,-2.4748666286468506,1466.056640625,0.34375,0.042122483253479004,0.04676157980853787,175.20225770199977,,,,17991.719435939,1268.7002652519893,0.22313123600179097,1.6201815605163574,1.0,0.736328125,,9.849678790000326,0.0,804845.0,2017.1925925925925,4593.804957519183,38.0,95,2.203560115259069e-05,804845.0,0.1559354199589432,0.765625,-2.4748666286468506,0.0,804845.0,804845.0,0.736328125,0.0,117.296875,,0.736328125,105.90625,95.0,0.00027723504028948553,0.736328125,0.00718257672045953,-0.007293909788131714,
0.001,121.44964880900079,0.0,0.0,2.309090909090909,0.013115831916278381,,2048.0,,6.7967032967032965,362.0,,1.6201815605163574,0.64453125,,0.0,3.904296875,0.64453125,,1e-06,0.2819047272205353,1.0,1779926287.6924784,830360.0,79208309.0,,0.0005955932277944298,830360.0,316.0,35.980533599853516,,181.74970615500206,0.64453125,10.890862190000917,-0.009004308842122555,38.87280599299993,108.78952407836914,1515.765625,0.11057703512219283,-2.4748666286468506,1515.765625,0.353515625,0.0438370481133461,0.04681440097427613,181.74970615500206,,,,18164.594707131,1285.7363636363636,0.23091970200039214,1.6201815605163574,1.0,0.64453125,,10.278904052000144,0.0,830360.0,1932.8516483516485,4568.70064643649,32.0,96,-7.704106512672017e-06,830360.0,0.15649275944628951,0.75,-2.4748666286468506,0.0,830360.0,830360.0,0.64453125,0.0,117.296875,,0.64453125,106.03125,96.0,0.0002780958885307483,0.64453125,0.009009479294316126,-0.009004308842122555,
0.001,114.73716429900014,0.0,0.0,2.2953216374269005,0.013015810922468436,,2048.0,,7.323529411764706,394.0,,2.4748666286468506,0.66796875,,0.0,3.96484375,0.66796875,,1e-06,0.33517733216285706,1.0,1779926460.5677474,796340.0,79984381.0,,0.0012520176824182272,796340.0,371.0,35.98002624511719,,172.60782148399812,0.66796875,10.365010869998514,-0.003915381617844105,37.47928126900297,108.78952407836914,1460.4296875,0.11001915054825637,-2.4748666286468506,1460.4296875,0.34765625,0.050057753920555115,0.04706442131376418,172.60782148399812,,,,18324.981170131,1218.6461988304093,0.22064496600069106,2.4748666286468506,1.0,0.66796875,,9.77924035199976,0.0,796340.0,1946.8411764705882,4613.580040310201,37.0,97,-6.918711551406886e-05,796340.0,0.15344526747131373,0.75,-2.4748666286468506,0.0,796340.0,796340.0,0.66796875,4.03573833934318e-06,117.296875,,0.66796875,94.921875,97.0,0.0002770738202284088,0.66796875,0.00403937049738418,-0.003915381617844105,
0.001,105.17263350299982,0.0,0.0,2.0179028132992327,0.012971772168600388,,2048.0,,5.958677685950414,477.0,,2.4748666286468506,0.763671875,,0.0,2.94921875,0.763671875,,1e-06,0.20476728677749634,1.0,1779926620.9542632,761787.0,80732121.0,,0.0004046691725913358,761787.0,189.0,35.97999572753906,,160.15326690499933,0.763671875,9.881727405001584,-0.0028967875987291336,35.53646851400117,108.78952407836914,1404.974609375,0.09772078568736713,-2.4748666286468506,1404.974609375,0.29296875,0.05158789083361626,0.046648825083653526,160.15326690499933,,,,18498.61012978,1230.5780051150896,0.21482283200020902,2.4748666286468506,1.0,0.763671875,,9.322014994999336,0.0,761787.0,1968.5206611570247,4756.612304711095,35.0,98,-1.3970183848262726e-05,761787.0,0.14620570253716192,0.8125,-2.4748666286468506,0.0,761787.0,761787.0,0.763671875,2.806253936190236e-06,117.296875,,0.763671875,82.890625,98.0,0.0002819985534016845,0.763671875,0.002920395723776892,-0.0028967875987291336,
0.001,113.01672224199865,0.0,0.0,2.5436046511627906,0.013027319669086244,,2048.0,,8.148809523809524,364.0,,2.4748666286468506,0.671875,,0.0,4.3828125,0.671875,,1e-06,0.28179752826690674,1.0,1779926794.5829453,831757.0,81451468.0,,0.0008937056312182298,831757.0,365.0,35.985252380371094,,173.38472557299974,0.671875,10.835564326000167,-0.007939832285046577,39.04245681300017,108.78952407836914,1520.462890625,0.11269603531669688,-2.4748666286468506,1520.462890625,0.3984375,0.04850795492529869,0.04693973938662394,173.38472557299974,,,,19011.325240977,1326.8052325581396,0.21961656599887647,2.4748666286468506,1.0,0.671875,,10.24258538399954,0.0,831757.0,1917.0,4797.175744583149,41.0,99,2.103023305405966e-05,831757.0,0.1451767004574299,0.703125,-2.4748666286468506,0.0,831757.0,831757.0,0.671875,2.5841741093986287e-06,117.296875,,0.671875,104.0625,99.0,0.00026403933600664193,0.671875,0.007953033015062963,-0.007939832285046577,
0.001,115.34346533699863,0.0,0.0,2.6490066225165565,0.012989493878275596,0.7152917505030181,2048.0,0.7152917505030181,8.038095238095238,533.0,"{'path': 'media/table/val/generations_99_bc6190457274faff1077.table.json', 'nrows': 2, 'sha256': 'bc6190457274faff107767fc4a997d165db59a2581523959b1c6a4dcbc9fbe70', '_latest_artifact_path': 'wandb-client-artifact://1se4cdi73f9b6s2qez5e861mbz2jw4m7983e96bcpqyuks8u05qf0lm6yzi0lxwbmiqqavhqvr0b8t29aofaal5c3whk898s5tt9mfzfh9qnlqdozjaify89xwqnfd0q:latest/val/generations.table.json', 'size': 32574, '_type': 'table-file', 'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://2mfdjc5vaa5vwe42muwkzcw6w9bjtmn34uf0mb9r08dvbfymf3z7chc086oh3bpa5g2jy1dq6zg1z8ivs5pkwmisr491bzatwectvm3z4ntbl1rsc22a5uiyt0tbw95j/val/generations.table.json', 'ncols': 10}",1.6201815605163574,0.58984375,1455.4728370221328,0.0,4.859375,0.58984375,43.160856028000126,1e-06,0.2859839200973511,1.0,1779927350.79304,896561.0,82229945.0,1455.4728370221328,0.0009473307270257335,896561.0,395.0,35.98404312133789,1907.7809187279152,555.9418036649986,0.58984375,11.645873621000646,-0.0117320716381073,41.90243787799773,108.78952407836914,1637.626953125,0.12162377898182188,-2.4748666286468506,1637.626953125,0.51171875,0.041803132742643356,0.046736851009577404,555.9418036649986,332.57484481400024,0.7152917505030181,1275.4402250351618,19236.376747227,1357.8046357615895,0.23015525899973,1.6201815605163574,1.0,0.58984375,0.7152917505030181,11.053962530997524,0.0,896561.0,2040.0380952380951,1612.688583750131,38.0,100,-2.5745160850679633e-05,896561.0,0.13756503293160555,0.75,-2.4748666286468506,0.0,896561.0,896561.0,0.58984375,0.0,117.296875,1907.7809187279152,0.58984375,113.46875,100.0,0.00025670897908756907,0.58984375,0.011799542241663272,-0.0117320716381073,1275.4402250351618
0.001,117.77776100100164,0.015625,0.0,2.440828402366864,0.013537539809369123,,2048.0,,7.212643678160919,501.0,,2.4748666286468506,0.66015625,,0.0,4.0625,0.66015625,,1e-06,0.24575743079185486,1.0,1779927532.349626,861782.0,83068410.0,,0.0010962373635265976,861782.0,512.0,36.31296157836914,,180.75312160500107,0.66015625,11.666408131997741,-0.0075295413844287395,40.450143213001866,108.78952407836914,1577.65234375,0.11406722744660718,-2.4748666286468506,1577.65234375,0.4375,0.03810036927461624,0.04693779077887664,180.75312160500107,,,,19407.969988498,1339.1390532544378,0.23956545700275456,2.4748666286468506,1.0,0.66015625,,10.586610695001582,0.0,861782.0,2040.971264367816,4767.7295548081765,37.0,101,1.8876256425366072e-05,861782.0,0.1458082259798128,0.75,-2.4748666286468506,0.0,861782.0,861782.0,0.66015625,2.475052627102871e-06,117.296875,,0.66015625,105.515625,101.0,0.00027798846692406496,0.66015625,0.007505831674539617,-0.0075295413844287395,
0.001,112.99850597399927,0.0,0.0,2.274011299435028,0.013031591671762531,,2048.0,,8.208860759493671,413.0,,2.4748666286468506,0.69140625,,0.0,4.10546875,0.69140625,,1e-06,0.22502852976322174,1.0,1779927703.9423628,800001.0,83876168.0,,0.0008204210786901128,800001.0,383.0,36.25757598876953,,171.34746376900148,0.69140625,10.425286369001697,-0.010191041976213455,37.51811592000013,108.78952407836914,1461.580078125,0.11481232224748684,-2.4748666286468506,1461.580078125,0.3671875,0.045694489032030106,0.04689758627801731,171.34746376900148,,,,19583.786920731,1238.819209039548,0.22815076999904704,2.4748666286468506,1.0,0.69140625,,10.14758362900102,0.0,800001.0,1960.6772151898733,4668.88147862232,41.0,102,0.00010475757237425289,800001.0,0.1510011050941488,0.6875,-2.4748666286468506,0.0,800001.0,800001.0,0.69140625,1.366452544551486e-06,117.296875,,0.69140625,100.921875,102.0,0.00028518810601367627,0.69140625,0.010134986167451223,-0.010191041976213455,
0.001,118.01636171200153,0.0,0.0,2.247978436657682,0.013118952464589145,,2048.0,,7.283687943262412,377.0,,2.4748666286468506,0.724609375,,0.0,3.634765625,0.724609375,,1e-06,0.2850360870361328,1.0,1779927879.7601209,790274.0,84624497.0,,0.0008853388903662563,790274.0,338.0,36.25675582885742,,175.5709231419969,0.724609375,10.367567040000722,-0.0025708682369440794,37.13083227900279,108.78952407836914,1456.84765625,0.11423650532960891,-2.4748666286468506,1456.84765625,0.345703125,0.045114707201719284,0.04698475753852814,175.5709231419969,,,,19753.425198103,1264.6873315363882,0.222243852000247,2.4748666286468506,1.0,0.724609375,,9.805403378999472,0.0,790274.0,1962.4609929078015,4501.166741379199,35.0,103,0.00011121615883894265,790274.0,0.15821881270830576,0.78125,-2.4748666286468506,0.0,790274.0,790274.0,0.724609375,1.3634659990202635e-06,117.296875,,0.724609375,86.65625,103.0,0.0002812237932669517,0.724609375,0.0026278574764728546,-0.0025708682369440794,
0.001,111.55441049399815,0.0,0.0,2.0082872928176796,0.013025038103547612,,2048.0,,6.34,427.0,,2.4748666286468506,0.70703125,,0.0,3.27734375,0.70703125,,1e-06,0.2702760398387909,1.0,1779928049.3980584,794493.0,85370403.0,,0.0012224661000072956,794493.0,385.0,36.254608154296875,,169.39517338200312,0.70703125,10.348301598001854,-0.010608009994029999,37.46573699799774,108.78952407836914,1448.509765625,0.11092438042163849,-2.4748666286468506,1448.509765625,0.314453125,0.04404883086681366,0.04715678677848356,169.39517338200312,,,,19925.964972085,1239.5524861878453,0.22256595099679544,2.4748666286468506,1.0,0.70703125,,9.777235230998485,0.0,794493.0,1952.7933333333333,4690.174956805519,37.0,104,8.99000867138966e-05,794493.0,0.15041645777381407,0.734375,-2.4748666286468506,0.0,794493.0,794493.0,0.70703125,1.391788391629234e-06,117.296875,,0.70703125,103.234375,104.0,0.00028013582372254437,0.70703125,0.010326484702527523,-0.010608009994029999,
0.001,114.31784480399801,0.0,0.0,2.2366197183098593,0.012979880180414367,,2048.0,,6.726114649681529,378.0,,2.4748666286468506,0.693359375,,0.0,3.61328125,0.693359375,,1e-06,0.3263204097747803,1.0,1779928221.937952,799936.0,86112040.0,,0.0012580758100375533,799936.0,379.0,36.2562141418457,,172.26805877399966,0.693359375,10.383073431999946,-0.0037837685085833073,37.451532390001375,108.78952407836914,1469.15625,0.11364160478115082,-2.4748666286468506,1469.15625,0.3515625,0.046912550926208496,0.04681816094037695,172.26805877399966,,,,20103.697058648,1250.3295774647888,0.22718575899853022,2.4748666286468506,1.0,0.693359375,,9.862010095999722,0.0,799936.0,1963.9554140127389,4643.553806161157,38.0,105,4.232017041431391e-05,799936.0,0.15197637462510105,0.71875,-2.4748666286468506,0.0,799936.0,799936.0,0.693359375,1.3081727956887334e-06,117.296875,,0.693359375,93.21875,105.0,0.0002840049191416941,0.693359375,0.0039553486555814745,-0.0037837685085833073,
0.001,118.06734757000231,0.0,0.0,2.5413533834586466,0.013017755719793977,,2048.0,,7.300884955752212,461.0,,2.4748666286468506,0.779296875,,0.0,3.591796875,0.779296875,,1e-06,0.291991651058197,1.0,1779928399.6644926,813054.0,86864248.0,,0.0011675693049955254,813054.0,425.0,36.25676345825195,,177.48344451800222,0.779296875,10.584138359001372,-0.008091386407613754,38.12047482699927,108.78952407836914,1483.13671875,0.11439870584469575,-2.4748666286468506,1483.13671875,0.3828125,0.05075124651193619,0.04688553875511254,177.48344451800222,,,,20273.570368477,1336.7117794486217,0.22338592099913512,2.4748666286468506,1.0,0.779296875,,10.461387577997812,0.0,813054.0,2000.1592920353983,4581.013188064037,37.0,106,2.1790978420400417e-05,813054.0,0.15548147740352125,0.671875,-2.4748666286468506,0.0,813054.0,813054.0,0.779296875,1.2800884668160086e-06,117.296875,,0.779296875,104.859375,106.0,0.0002747491814801171,0.779296875,0.008040201042044478,-0.008091386407613754,
0.001,113.4314660279997,0.0,0.0,2.0485933503836318,0.012990154191596104,,2048.0,,7.264462809917355,288.0,,2.4748666286468506,0.763671875,,0.0,3.28125,0.763671875,,1e-06,0.2732466757297516,1.0,1779928569.5432205,770697.0,87623614.0,,0.0009894608799368143,770697.0,465.0,36.25751876831055,,169.63384684599805,0.763671875,10.011472865000542,-0.00955034326761961,36.47532336400036,108.78952407836914,1412.126953125,0.10399204432964325,-2.4748666286468506,1412.126953125,0.328125,0.04658639430999756,0.04732770902702406,169.63384684599805,,,,20446.777132506,1231.7544757033247,0.22479031799957738,2.4748666286468506,1.0,0.763671875,,9.460694452998723,0.0,770697.0,1994.98347107438,4543.297309644086,32.0,107,4.673895747146162e-05,770697.0,0.15688804154305092,0.65625,-2.4748666286468506,0.0,770697.0,770697.0,0.763671875,1.3688785838894545e-06,117.296875,,0.763671875,93.140625,107.0,0.00029167145843253235,0.763671875,0.00993716076016426,-0.00955034326761961,
