problem_idx,ground_truth,n_samples,n_correct,accuracy
1140,8,1,1,1.0
1141,25,1,1,1.0
1142,7,1,1,1.0
1143,30,1,1,1.0
1144,28,1,1,1.0
1145,171,1,1,1.0
1146,75,1,1,1.0
1147,208000,1,1,1.0
1148,10,1,1,1.0
1149,480,1,1,1.0
1150,1140,1,1,1.0
1151,20,1,1,1.0
1152,400,1,1,1.0
1153,2050,1,1,1.0
1154,1035,1,1,1.0
1155,8,1,1,1.0
1156,500,1,1,1.0
1157,4,1,1,1.0
1158,1000,1,1,1.0
1159,285,1,1,1.0
1160,15,1,1,1.0
1161,15,1,1,1.0
1162,6,1,1,1.0
1163,13,1,1,1.0
1164,36,1,1,1.0
1165,38400,1,1,1.0
1166,34,1,1,1.0
1167,15,1,1,1.0
1168,60,1,1,1.0
1169,22,1,1,1.0
1170,7,1,1,1.0
1171,430,1,1,1.0
1172,30,1,1,1.0
1173,6,1,1,1.0
1174,4,1,1,1.0
1175,30,1,1,1.0
1176,24,1,1,1.0
1177,640,1,1,1.0
1178,2400,1,1,1.0
1179,24,1,1,1.0
1180,72,1,1,1.0
1181,660,1,1,1.0
1182,256,1,1,1.0
1183,8,1,1,1.0
1184,320,1,1,1.0
1185,115,1,1,1.0
1186,2950,1,1,1.0
1187,24,1,1,1.0
1188,121,1,1,1.0
1189,3,1,0,0.0
1190,26,1,1,1.0
1191,354,1,0,0.0
1192,20,1,1,1.0
1193,68,1,1,1.0
1194,15,1,1,1.0
1195,300,1,1,1.0
1196,170,1,1,1.0
1197,12,1,1,1.0
1198,40,1,1,1.0
1199,3,1,1,1.0
1200,200,1,1,1.0
1201,2000,1,1,1.0
1202,76,1,1,1.0
1203,9,1,1,1.0
1204,200,1,0,0.0
1205,375,1,1,1.0
1206,400,1,1,1.0
1207,36,1,1,1.0
1208,19,1,1,1.0
1209,27,1,1,1.0
1210,48,1,1,1.0
1211,10,1,1,1.0
1212,264,1,1,1.0
1213,3,1,0,0.0
1214,10,1,1,1.0
1215,2,1,1,1.0
1216,2,1,1,1.0
1217,72,1,1,1.0
1218,297,1,1,1.0
1219,37,1,1,1.0
1220,7200,1,1,1.0
1221,99,1,1,1.0
1222,205,1,1,1.0
1223,6,1,1,1.0
1224,132,1,1,1.0
1225,42,1,1,1.0
1226,565,1,1,1.0
1227,2,1,0,0.0
1228,60,1,1,1.0
1229,61,1,1,1.0
1230,120,1,1,1.0
1231,448,1,1,1.0
1232,2400,1,1,1.0
1233,17,1,1,1.0
1234,57,1,1,1.0
1235,5,1,1,1.0
1236,10,1,1,1.0
1237,7,1,1,1.0
1238,33,1,1,1.0
1239,120,1,1,1.0
1240,9492,1,1,1.0
1241,86400,1,1,1.0
1242,12,1,1,1.0
1243,2900,1,1,1.0
1244,300,1,1,1.0
1245,54,1,1,1.0
1246,8,1,1,1.0
1247,50,1,1,1.0
1248,22,1,1,1.0
1249,135,1,0,0.0
1250,52,1,1,1.0
1251,79,1,1,1.0
1252,9,1,1,1.0
1253,83,1,1,1.0
1254,33,1,1,1.0
1255,56,1,0,0.0
1256,116,1,1,1.0
1257,8000,1,0,0.0
1258,1350,1,1,1.0
1259,4,1,1,1.0
1260,102,1,1,1.0
1261,3,1,1,1.0
1262,6,1,1,1.0
1263,105,1,1,1.0
1264,2520000,1,1,1.0
1265,28,1,1,1.0
1266,140,1,1,1.0
1267,1563,1,1,1.0
1268,5,1,1,1.0
1269,4400,1,1,1.0
1270,2,1,1,1.0
1271,26,1,1,1.0
1272,530,1,1,1.0
1273,6,1,1,1.0
1274,19,1,1,1.0
1275,650,1,1,1.0
1276,33,1,1,1.0
1277,13,1,1,1.0
1278,632,1,1,1.0
1279,3000,1,1,1.0
1280,240,1,1,1.0
1281,1600000,1,1,1.0
1282,8,1,1,1.0
1283,90,1,1,1.0
1284,280,1,1,1.0
1285,60,1,1,1.0
1286,42,1,1,1.0
1287,12,1,1,1.0
1288,12,1,1,1.0
1289,1450,1,1,1.0
1290,24,1,1,1.0
1291,4,1,1,1.0
1292,484,1,0,0.0
1293,117,1,1,1.0
1294,10,1,1,1.0
1295,25,1,1,1.0
1296,62,1,1,1.0
1297,8,1,1,1.0
1298,24,1,1,1.0
1299,120,1,1,1.0
1300,10,1,1,1.0
1301,480,1,1,1.0
1302,320,1,0,0.0
1303,54,1,1,1.0
1304,760,1,1,1.0
1305,4,1,1,1.0
1306,1,1,1,1.0
1307,26,1,1,1.0
1308,19,1,1,1.0
1309,4,1,1,1.0
1310,6,1,1,1.0
1311,1955,1,1,1.0
1312,70,1,1,1.0
1313,55,1,1,1.0
1314,2,1,1,1.0
1315,27,1,1,1.0
1316,8,1,1,1.0
1317,240,1,1,1.0
1318,192,1,1,1.0
1319,25,1,1,1.0
1320,221,1,1,1.0
1321,162,1,1,1.0
1322,54000,1,1,1.0
1323,12,1,1,1.0
1324,120,1,1,1.0
1325,2100,1,1,1.0
1326,84,1,1,1.0
1327,250,1,1,1.0
1328,140,1,1,1.0
1329,150,1,1,1.0
1330,45,1,1,1.0
1331,40,1,1,1.0
1332,22,1,1,1.0
1333,10,1,1,1.0
1334,204,1,1,1.0
1335,36,1,1,1.0
1336,8,1,1,1.0
1337,27,1,1,1.0
1338,118,1,1,1.0
1339,100,1,0,0.0
1340,21,1,1,1.0
1341,30,1,1,1.0
1342,885000,1,1,1.0
1343,355,1,1,1.0
1344,20800,1,1,1.0
1345,2600,1,1,1.0
1346,8,1,1,1.0
1347,26,1,1,1.0
1348,50,1,1,1.0
1349,39,1,1,1.0
1350,72,1,1,1.0
1351,170,1,1,1.0
1352,42000,1,1,1.0
1353,28,1,1,1.0
1354,245,1,1,1.0
1355,280,1,1,1.0
1356,32,1,1,1.0
1357,140,1,1,1.0
1358,1860,1,1,1.0
1359,30,1,1,1.0
1360,54,1,1,1.0
1361,132,1,1,1.0
1362,250,1,1,1.0
1363,24,1,0,0.0
1364,7100,1,1,1.0
1365,12,1,1,1.0
1366,55,1,1,1.0
1367,5000,1,1,1.0
1368,68,1,1,1.0
1369,162,1,1,1.0
1370,2,1,1,1.0
1371,2000,1,1,1.0
1372,1200,1,1,1.0
1373,4000,1,1,1.0
1374,54,1,1,1.0
1375,960,1,1,1.0
1376,15,1,1,1.0
1377,35,1,1,1.0
1378,70,1,1,1.0
1379,121,1,0,0.0
1380,180,1,1,1.0
1381,9240,1,1,1.0
1382,84,1,1,1.0
1383,16,1,1,1.0
1384,4,1,0,0.0
1385,72,1,1,1.0
1386,4,1,0,0.0
1387,33,1,1,1.0
1388,21,1,1,1.0
1389,10,1,1,1.0
1390,110,1,1,1.0
1391,51,1,1,1.0
1392,7,1,1,1.0
1393,80,1,0,0.0
1394,185,1,1,1.0
1395,18,1,1,1.0
1396,616,1,1,1.0
1397,3,1,1,1.0
1398,72,1,1,1.0
1399,26,1,1,1.0
1400,22,1,1,1.0
1401,3,1,1,1.0
1402,17,1,1,1.0
1403,11026,1,1,1.0
1404,39,1,1,1.0
1405,6,1,1,1.0
1406,21,1,0,0.0
1407,55,1,1,1.0
1408,1300,1,1,1.0
1409,4,1,1,1.0
1410,30,1,1,1.0
1411,100,1,1,1.0
1412,294,1,1,1.0
1413,420,1,1,1.0
1414,110,1,1,1.0
1415,294,1,1,1.0
1416,80,1,1,1.0
1417,4,1,1,1.0
1418,80,1,1,1.0
1419,6,1,1,1.0
1420,15,1,1,1.0
1421,35,1,1,1.0
1422,36,1,1,1.0
1423,18,1,1,1.0
1424,6,1,1,1.0
1425,10,1,1,1.0
1426,12,1,1,1.0
1427,200,1,1,1.0
1428,245,1,1,1.0
1429,20,1,1,1.0
1430,50,1,1,1.0
1431,5,1,1,1.0
1432,37500,1,1,1.0
1433,465,1,1,1.0
1434,225,1,1,1.0
1435,3,1,1,1.0
1436,7,1,1,1.0
1437,4800,1,1,1.0
1438,5,1,1,1.0
1439,5,1,1,1.0
1440,46,1,1,1.0
1441,1890,1,1,1.0
1442,11,1,1,1.0
1443,44,1,1,1.0
1444,140,1,1,1.0
1445,54,1,1,1.0
1446,33,1,1,1.0
1447,13,1,1,1.0
1448,112,1,1,1.0
1449,20,1,1,1.0
1450,25,1,1,1.0
1451,445000,1,1,1.0
1452,360,1,0,0.0
1453,16,1,1,1.0
1454,7800,1,1,1.0
1455,20,1,1,1.0
1456,90,1,1,1.0
1457,44,1,1,1.0
1458,108,1,1,1.0
1459,35,1,1,1.0
1460,2,1,1,1.0
1461,18,1,1,1.0
1462,20,1,1,1.0
1463,17,1,0,0.0
1464,868000,1,0,0.0
1465,24,1,1,1.0
1466,600,1,1,1.0
1467,8,1,1,1.0
1468,230,1,1,1.0
1469,21,1,1,1.0
1470,3,1,1,1.0
1471,3,1,1,1.0
1472,20,1,1,1.0
1473,17,1,1,1.0
1474,10,1,1,1.0
1475,15,1,1,1.0
1476,19,1,1,1.0
1477,10800,1,1,1.0
1478,300,1,1,1.0
1479,4,1,1,1.0
1480,4,1,1,1.0
1481,34,1,1,1.0
1482,88,1,1,1.0
1483,30,1,1,1.0
1484,30,1,1,1.0
1485,5,1,1,1.0
1486,79,1,0,0.0
1487,300,1,1,1.0
1488,70,1,1,1.0
1489,89,1,1,1.0
1490,3,1,1,1.0
1491,100,1,1,1.0
1492,13,1,1,1.0
1493,4,1,1,1.0
1494,34,1,1,1.0
1495,45,1,1,1.0
1496,6,1,1,1.0
1497,2,1,1,1.0
1498,260,1,1,1.0
1499,66,1,1,1.0
1500,8,1,1,1.0
1501,36000,1,1,1.0
1502,4,1,1,1.0
1503,33,1,1,1.0
1504,28800,1,1,1.0
1505,14,1,1,1.0
1506,5,1,1,1.0
1507,96,1,1,1.0
1508,2500,1,1,1.0
1509,6,1,1,1.0
1510,10,1,1,1.0
1511,75,1,1,1.0
1512,16,1,1,1.0
1513,12,1,1,1.0
1514,40,1,1,1.0
1515,159,1,1,1.0
1516,800,1,1,1.0
1517,5,1,1,1.0
1518,28,1,1,1.0
1519,450,1,1,1.0
1520,8,1,1,1.0
1521,551,1,1,1.0
1522,9,1,1,1.0
1523,1400,1,1,1.0
1524,200,1,1,1.0
1525,25,1,1,1.0
1526,110,1,1,1.0
1527,21,1,1,1.0
1528,10,1,1,1.0
1529,900,1,1,1.0
1530,128,1,1,1.0
1531,12,1,1,1.0
1532,84,1,1,1.0
1533,64,1,1,1.0
1534,160,1,1,1.0
1535,150,1,1,1.0
1536,36,1,1,1.0
1537,63,1,1,1.0
1538,62,1,1,1.0
1539,200,1,1,1.0
1540,59616,1,0,0.0
1541,6,1,1,1.0
1542,192,1,1,1.0
1543,10,1,1,1.0
1544,867,1,0,0.0
1545,70,1,1,1.0
1546,90,1,1,1.0
1547,120,1,1,1.0
1548,236,1,0,0.0
1549,7,1,1,1.0
1550,28,1,1,1.0
1551,185,1,1,1.0
1552,80,1,1,1.0
1553,7,1,1,1.0
1554,350,1,1,1.0
1555,46,1,1,1.0
1556,6,1,1,1.0
1557,80,1,1,1.0
1558,1100,1,1,1.0
1559,4,1,1,1.0
1560,6,1,1,1.0
1561,135,1,1,1.0
1562,8,1,1,1.0
1563,570,1,1,1.0
1564,105,1,1,1.0
1565,13,1,1,1.0
1566,300,1,0,0.0
1567,1,1,1,1.0
1568,900,1,1,1.0
1569,10,1,1,1.0
1570,16,1,1,1.0
1571,21600,1,1,1.0
1572,114,1,1,1.0
1573,18,1,1,1.0
1574,3000,1,1,1.0
1575,38000,1,1,1.0
1576,27000,1,1,1.0
1577,142,1,0,0.0
1578,45,1,1,1.0
1579,12,1,1,1.0
1580,42,1,1,1.0
1581,13,1,1,1.0
1582,50,1,1,1.0
1583,200,1,1,1.0
1584,90,1,1,1.0
1585,24,1,1,1.0
1586,120,1,1,1.0
1587,36,1,1,1.0
1588,58,1,1,1.0
1589,6600,1,1,1.0
1590,2,1,1,1.0
1591,859,1,1,1.0
1592,45,1,1,1.0
1593,9,1,0,0.0
1594,30,1,1,1.0
1595,5,1,1,1.0
1596,14400,1,1,1.0
1597,120,1,1,1.0
1598,1274,1,1,1.0
1599,8,1,1,1.0
1600,15,1,1,1.0
1601,150,1,1,1.0
1602,6716,1,1,1.0
1603,2340,1,1,1.0
1604,5,1,1,1.0
1605,27,1,1,1.0
1606,90,1,1,1.0
1607,57,1,1,1.0
1608,1,1,1,1.0
1609,1,1,1,1.0
1610,6,1,1,1.0
1611,525,1,1,1.0
1612,340,1,1,1.0
1613,5000,1,1,1.0
1614,6,1,1,1.0
1615,96,1,1,1.0
1616,2,1,1,1.0
1617,90,1,1,1.0
1618,60,1,1,1.0
1619,30,1,1,1.0
1620,1,1,1,1.0
1621,56,1,1,1.0
1622,9,1,1,1.0
1623,240,1,1,1.0
1624,18,1,1,1.0
1625,80,1,1,1.0
1626,45,1,1,1.0
1627,390,1,0,0.0
1628,1,1,1,1.0
1629,320,1,1,1.0
1630,105,1,1,1.0
1631,60,1,1,1.0
1632,196,1,1,1.0
1633,2,1,1,1.0
1634,50,1,1,1.0
1635,3,1,1,1.0
1636,72,1,1,1.0
1637,36,1,1,1.0
1638,1500,1,1,1.0
1639,95,1,1,1.0
1640,76,1,1,1.0
1641,3,1,1,1.0
1642,3,1,1,1.0
1643,24,1,1,1.0
1644,13140,1,1,1.0
1645,15,1,1,1.0
1646,110,1,1,1.0
1647,88,1,1,1.0
1648,61,1,1,1.0
1649,25,1,1,1.0
1650,12,1,0,0.0
1651,4,1,1,1.0
1652,30,1,1,1.0
1653,9,1,1,1.0
1654,687,1,1,1.0
1655,1250,1,1,1.0
1656,400,1,1,1.0
1657,5400,1,1,1.0
1658,2400,1,1,1.0
1659,1320,1,1,1.0
1660,8,1,1,1.0
1661,2000,1,0,0.0
1662,15,1,1,1.0
1663,108,1,1,1.0
1664,14,1,1,1.0
1665,32,1,1,1.0
1666,10,1,1,1.0
1667,20,1,1,1.0
1668,10,1,1,1.0
1669,104,1,1,1.0
1670,10,1,1,1.0
1671,30,1,1,1.0
1672,38,1,1,1.0
1673,8,1,1,1.0
1674,3030,1,1,1.0
1675,1700,1,1,1.0
1676,3,1,1,1.0
1677,3,1,1,1.0
1678,12,1,1,1.0
1679,100000,1,1,1.0
1680,88,1,1,1.0
1681,20,1,1,1.0
1682,3600000,1,1,1.0
1683,40,1,1,1.0
1684,20,1,1,1.0
1685,35,1,1,1.0
1686,200,1,1,1.0
1687,100,1,1,1.0
1688,36,1,1,1.0
1689,18400,1,0,0.0
1690,12,1,1,1.0
1691,6,1,1,1.0
1692,58,1,0,0.0
1693,28,1,1,1.0
1694,16000,1,1,1.0
1695,14,1,1,1.0
1696,18,1,1,1.0
1697,12,1,1,1.0
1698,58,1,1,1.0
1699,30,1,0,0.0
1700,38000,1,0,0.0
1701,15,1,1,1.0
1702,20,1,1,1.0
1703,237,1,1,1.0
1704,32,1,1,1.0
1705,42,1,1,1.0
1706,26,1,1,1.0
1707,65,1,1,1.0
1708,201,1,1,1.0
1709,2000,1,1,1.0
1710,84,1,1,1.0
1711,197,1,1,1.0
1712,240,1,1,1.0
1713,46166,1,1,1.0
1714,600,1,1,1.0
1715,14,1,1,1.0
1716,404,1,1,1.0
1717,112,1,1,1.0
1718,86,1,1,1.0
1719,120,1,1,1.0
1720,600,1,1,1.0
1721,72,1,1,1.0
1722,180,1,1,1.0
1723,135,1,1,1.0
1724,36,1,1,1.0
1725,200,1,1,1.0
1726,90,1,1,1.0
1727,3,1,1,1.0
1728,74,1,1,1.0
1729,27,1,1,1.0
1730,6,1,1,1.0
1731,1,1,1,1.0
1732,16,1,1,1.0
1733,126,1,0,0.0
1734,300,1,1,1.0
1735,53,1,1,1.0
1736,8,1,1,1.0
1737,11,1,1,1.0
1738,12,1,1,1.0
1739,25,1,1,1.0
1740,3450,1,1,1.0
1741,1350,1,1,1.0
1742,40,1,1,1.0
1743,170,1,1,1.0
1744,51,1,1,1.0
1745,48,1,1,1.0
1746,1680000,1,1,1.0
1747,2,1,1,1.0
1748,20,1,1,1.0
1749,12000,1,1,1.0
1750,1886,1,1,1.0
1751,10,1,1,1.0
1752,210,1,1,1.0
1753,24,1,1,1.0
1754,400,1,1,1.0
1755,5,1,1,1.0
1756,138,1,1,1.0
1757,200,1,1,1.0
1758,17,1,1,1.0
1759,24,1,1,1.0
1760,35,1,1,1.0
1761,17,1,1,1.0
1762,30,1,1,1.0
1763,9,1,1,1.0
1764,3,1,1,1.0
1765,34,1,0,0.0
1766,153,1,1,1.0
1767,150,1,1,1.0
1768,17,1,1,1.0
1769,9,1,1,1.0
1770,800,1,1,1.0
1771,33,1,1,1.0
1772,6,1,1,1.0
1773,4,1,1,1.0
1774,130,1,1,1.0
1775,28,1,1,1.0
1776,94,1,0,0.0
1777,90,1,0,0.0
1778,22,1,1,1.0
1779,4380,1,1,1.0
1780,675,1,1,1.0
1781,442,1,1,1.0
1782,45,1,1,1.0
1783,195,1,1,1.0
1784,10,1,1,1.0
1785,40,1,1,1.0
1786,30,1,1,1.0
1787,39,1,1,1.0
1788,100,1,1,1.0
1789,35,1,1,1.0
1790,21000,1,0,0.0
1791,10,1,1,1.0
1792,290,1,0,0.0
1793,150,1,1,1.0
1794,30,1,1,1.0
1795,100,1,1,1.0
1796,7,1,1,1.0
1797,110,1,1,1.0
1798,300,1,1,1.0
1799,50,1,1,1.0
1800,28,1,0,0.0
1801,21,1,1,1.0
1802,207,1,0,0.0
1803,67,1,1,1.0
1804,48,1,1,1.0
1805,65,1,1,1.0
1806,15,1,1,1.0
1807,32,1,1,1.0
1808,67,1,1,1.0
1809,91,1,1,1.0
1810,92,1,1,1.0
1811,20,1,1,1.0
1812,3,1,1,1.0
1813,725,1,1,1.0
1814,25,1,1,1.0
1815,56,1,1,1.0
1816,12,1,1,1.0
1817,29,1,0,0.0
1818,64,1,1,1.0
1819,40,1,0,0.0
1820,2,1,0,0.0
1821,6,1,1,1.0
1822,810,1,1,1.0
1823,36,1,1,1.0
1824,375,1,1,1.0
1825,3520,1,0,0.0
1826,39,1,1,1.0
1827,3380,1,1,1.0
1828,3982,1,0,0.0
1829,537,1,1,1.0
1830,9,1,1,1.0
1831,18300,1,1,1.0
1832,30,1,1,1.0
1833,3,1,1,1.0
1834,75,1,1,1.0
1835,40,1,1,1.0
1836,4,1,1,1.0
1837,140,1,1,1.0
1838,75,1,1,1.0
1839,6600,1,1,1.0
1840,4,1,1,1.0
1841,3,1,1,1.0
1842,17,1,0,0.0
1843,30,1,1,1.0
1844,15,1,1,1.0
1845,25,1,1,1.0
1846,53,1,1,1.0
1847,10,1,1,1.0
1848,60,1,1,1.0
1849,40,1,0,0.0
1850,208,1,1,1.0
1851,120,1,1,1.0
1852,40,1,1,1.0
1853,11,1,1,1.0
1854,224,1,1,1.0
1855,100,1,1,1.0
1856,45,1,1,1.0
1857,750,1,1,1.0
1858,200000,1,1,1.0
1859,2100,1,1,1.0
1860,11,1,1,1.0
1861,400,1,1,1.0
1862,16,1,1,1.0
1863,3,1,1,1.0
1864,55,1,1,1.0
1865,35,1,1,1.0
1866,1085,1,1,1.0
1867,10,1,1,1.0
1868,3890,1,0,0.0
1869,3,1,1,1.0
1870,80,1,1,1.0
1871,110,1,1,1.0
1872,2200,1,1,1.0
1873,60,1,1,1.0
1874,17,1,1,1.0
1875,1,1,1,1.0
1876,60,1,1,1.0
1877,4500,1,1,1.0
1878,47,1,1,1.0
1879,20,1,1,1.0
1880,6,1,1,1.0
1881,140,1,1,1.0
1882,310,1,1,1.0
1883,25,1,1,1.0
1884,280,1,0,0.0
1885,700,1,1,1.0
1886,5,1,1,1.0
1887,3200,1,1,1.0
1888,20,1,1,1.0
1889,680,1,1,1.0
1890,87,1,1,1.0
1891,150,1,1,1.0
1892,85,1,1,1.0
1893,180,1,1,1.0
1894,4,1,1,1.0
1895,180,1,1,1.0
1896,16,1,1,1.0
1897,190,1,1,1.0
1898,80,1,1,1.0
1899,24,1,1,1.0
1900,1600,1,1,1.0
1901,5,1,1,1.0
1902,605,1,1,1.0
1903,450,1,1,1.0
1904,5,1,1,1.0
1905,4,1,1,1.0
1906,90,1,1,1.0
1907,12,1,1,1.0
1908,32,1,1,1.0
1909,4,1,1,1.0
1910,1200,1,1,1.0
1911,35,1,1,1.0
1912,240,1,1,1.0
1913,8,1,1,1.0
1914,1350,1,1,1.0
1915,88,1,1,1.0
1916,273,1,1,1.0
1917,10200,1,1,1.0
1918,3,1,1,1.0
1919,56000,1,1,1.0
1920,2,1,1,1.0
1921,4,1,1,1.0
1922,24,1,1,1.0
1923,125,1,1,1.0
1924,64,1,1,1.0
1925,11,1,1,1.0
1926,20,1,1,1.0
1927,9400,1,1,1.0
1928,640,1,1,1.0
1929,320,1,1,1.0
1930,18,1,1,1.0
1931,4914,1,1,1.0
1932,19200,1,1,1.0
1933,290,1,1,1.0
1934,19200,1,1,1.0
1935,11000,1,1,1.0
1936,4,1,1,1.0
1937,3,1,1,1.0
1938,2,1,1,1.0
1939,54,1,1,1.0
1940,34,1,1,1.0
1941,216,1,1,1.0
1942,3,1,1,1.0
1943,55,1,0,0.0
1944,10,1,1,1.0
1945,17,1,1,1.0
1946,104,1,1,1.0
1947,54,1,1,1.0
1948,5,1,1,1.0
1949,12,1,1,1.0
1950,3,1,1,1.0
1951,10,1,0,0.0
1952,12,1,1,1.0
1953,570,1,1,1.0
1954,84,1,1,1.0
1955,15600,1,1,1.0
1956,60,1,1,1.0
1957,550,1,1,1.0
1958,40,1,0,0.0
1959,6,1,0,0.0
1960,220,1,1,1.0
1961,8,1,1,1.0
1962,80,1,1,1.0
1963,1152,1,1,1.0
1964,6,1,1,1.0
1965,31,1,1,1.0
1966,5,1,1,1.0
1967,36,1,1,1.0
1968,40,1,1,1.0
1969,21,1,0,0.0
1970,4,1,1,1.0
1971,4104,1,0,0.0
1972,108,1,1,1.0
1973,20,1,1,1.0
1974,150,1,1,1.0
1975,690,1,1,1.0
1976,22,1,1,1.0
1977,216,1,1,1.0
1978,110,1,1,1.0
1979,1600,1,1,1.0
1980,215,1,1,1.0
1981,140,1,1,1.0
1982,20,1,1,1.0
1983,33,1,1,1.0
1984,600,1,1,1.0
1985,13,1,1,1.0
1986,132,1,1,1.0
1987,32,1,1,1.0
1988,1900,1,1,1.0
1989,34,1,1,1.0
1990,2000,1,1,1.0
1991,95,1,1,1.0
1992,150000,1,0,0.0
1993,300,1,1,1.0
1994,65,1,1,1.0
1995,120,1,1,1.0
1996,20,1,1,1.0
1997,60,1,1,1.0
1998,16,1,1,1.0
1999,5,1,1,1.0
2000,25,1,0,0.0
2001,18,1,1,1.0
2002,54,1,1,1.0
2003,5,1,1,1.0
2004,65,1,1,1.0
2005,56,1,1,1.0
2006,130,1,1,1.0
2007,23,1,1,1.0
2008,14,1,1,1.0
2009,10,1,1,1.0
2010,10,1,1,1.0
2011,16,1,0,0.0
2012,230,1,1,1.0
2013,56,1,1,1.0
2014,3,1,1,1.0
2015,980,1,1,1.0
2016,310,1,1,1.0
2017,2,1,1,1.0
2018,36,1,1,1.0
2019,40,1,1,1.0
2020,240,1,1,1.0
2021,600,1,1,1.0
2022,4,1,1,1.0
2023,8,1,1,1.0
2024,30,1,1,1.0
2025,120,1,1,1.0
2026,50,1,1,1.0
2027,140,1,1,1.0
2028,225,1,1,1.0
2029,3,1,1,1.0
2030,90,1,1,1.0
2031,40,1,1,1.0
2032,150,1,1,1.0
2033,62,1,1,1.0
2034,75,1,1,1.0
2035,78,1,1,1.0
2036,2,1,1,1.0
2037,71,1,1,1.0
2038,255,1,1,1.0
2039,25,1,1,1.0
2040,2,1,1,1.0
2041,4,1,1,1.0
2042,150,1,1,1.0
2043,4,1,1,1.0
2044,44,1,1,1.0
2045,38,1,1,1.0
2046,1000,1,1,1.0
2047,625,1,1,1.0
2048,57600,1,1,1.0
2049,2,1,0,0.0
2050,9,1,1,1.0
2051,30,1,1,1.0
2052,75,1,1,1.0
2053,350,1,1,1.0
2054,69,1,1,1.0
2055,288,1,1,1.0
2056,6,1,1,1.0
2057,5,1,1,1.0
2058,26,1,1,1.0
2059,6,1,1,1.0
2060,2,1,1,1.0
2061,1800,1,1,1.0
2062,27,1,1,1.0
2063,200,1,1,1.0
2064,7060,1,1,1.0
2065,46,1,1,1.0
2066,24,1,1,1.0
2067,475,1,0,0.0
2068,20,1,1,1.0
2069,62,1,1,1.0
2070,384,1,1,1.0
2071,22,1,0,0.0
2072,32,1,1,1.0
2073,10,1,1,1.0
2074,55,1,1,1.0
2075,12,1,1,1.0
2076,42000,1,1,1.0
2077,40,1,1,1.0
2078,6,1,1,1.0
2079,22,1,1,1.0
2080,413,1,1,1.0
2081,26,1,1,1.0
2082,40,1,1,1.0
2083,84,1,0,0.0
2084,22,1,1,1.0
2085,160,1,0,0.0
2086,183,1,1,1.0
2087,250,1,1,1.0
2088,1,1,1,1.0
2089,240,1,1,1.0
2090,42,1,1,1.0
2091,16,1,1,1.0
2092,9,1,1,1.0
2093,42,1,1,1.0
2094,58,1,1,1.0
2095,16,1,1,1.0
2096,10,1,1,1.0
2097,48,1,1,1.0
2098,315,1,1,1.0
2099,4,1,1,1.0
2100,22,1,1,1.0
2101,5,1,1,1.0
2102,1125,1,1,1.0
2103,600,1,1,1.0
2104,50,1,1,1.0
2105,80,1,1,1.0
2106,30,1,1,1.0
2107,1350,1,1,1.0
2108,240,1,1,1.0
2109,48,1,1,1.0
2110,8,1,1,1.0
2111,60,1,1,1.0
2112,6,1,0,0.0
2113,100,1,1,1.0
2114,1250,1,1,1.0
2115,15,1,1,1.0
2116,4,1,1,1.0
2117,75,1,1,1.0
2118,12,1,1,1.0
2119,3,1,1,1.0
2120,12,1,1,1.0
2121,3,1,1,1.0
2122,14,1,1,1.0
2123,11,1,1,1.0
2124,15,1,1,1.0
2125,18,1,0,0.0
2126,490,1,1,1.0
2127,2,1,1,1.0
2128,50,1,1,1.0
2129,2,1,0,0.0
2130,20,1,1,1.0
2131,2,1,0,0.0
2132,2,1,1,1.0
2133,477,1,1,1.0
2134,5,1,1,1.0
2135,12,1,1,1.0
2136,75,1,1,1.0
2137,3564,1,1,1.0
2138,17,1,1,1.0
2139,260,1,1,1.0
2140,3000,1,0,0.0
2141,5,1,1,1.0
2142,150,1,1,1.0
2143,24,1,1,1.0
2144,32,1,1,1.0
2145,2,1,1,1.0
2146,32,1,1,1.0
2147,315,1,1,1.0
2148,150,1,1,1.0
2149,4,1,1,1.0
2150,6,1,1,1.0
2151,16,1,1,1.0
2152,14,1,1,1.0
2153,15,1,1,1.0
2154,300,1,1,1.0
2155,7,1,1,1.0
2156,18,1,1,1.0
2157,12,1,1,1.0
2158,50,1,1,1.0
2159,110,1,1,1.0
2160,130,1,1,1.0
2161,94,1,1,1.0
2162,9,1,1,1.0
2163,17,1,1,1.0
2164,18,1,1,1.0
2165,92,1,1,1.0
2166,1440,1,1,1.0
2167,90,1,1,1.0
2168,4200,1,1,1.0
2169,3,1,1,1.0
2170,14,1,1,1.0
2171,3,1,1,1.0
2172,50,1,1,1.0
2173,12,1,1,1.0
2174,63,1,1,1.0
2175,140,1,1,1.0
2176,4,1,1,1.0
2177,39,1,1,1.0
2178,60,1,1,1.0
2179,1,1,1,1.0
2180,40,1,1,1.0
2181,1200,1,1,1.0
2182,80,1,0,0.0
2183,65,1,1,1.0
2184,19,1,1,1.0
2185,6284,1,1,1.0
2186,800,1,1,1.0
2187,2,1,1,1.0
2188,650,1,1,1.0
2189,525,1,1,1.0
2190,45,1,1,1.0
2191,50,1,1,1.0
2192,310,1,1,1.0
2193,2412,1,1,1.0
2194,144,1,1,1.0
2195,1600,1,1,1.0
2196,230,1,1,1.0
2197,60,1,1,1.0
2198,35,1,0,0.0
2199,740,1,1,1.0
2200,34,1,1,1.0
2201,220,1,1,1.0
2202,100,1,1,1.0
2203,13,1,1,1.0
